sku,sale_date,units_sold,revenue
ribeye-steak-bnls,2025-08-07,18.73,936.31
short-ribs-simmering,2025-08-07,96.49,4341.09
top-sirloin-steak-cr,2025-08-07,30.62,1040.77
flank-steak,2025-08-07,19.5,701.81
blade-thin-sliced,2025-08-07,139.39,3483.36
pork-belly-thin-cut,2025-08-07,132.71,1723.9
wagyu-flatiron-thin,2025-08-07,12.96,855.23
tomahawk-steak,2025-08-07,9.0,866.09
tenderloin-steak,2025-08-07,5.4,356.35
brisket-whole-trimmed,2025-08-07,26.59,504.94
eye-of-round-roast,2025-08-07,30.62,612.09
beef-stew-meat,2025-08-07,38.28,650.38
skirt-steak,2025-08-07,14.07,548.59
osso-buco,2025-08-07,9.17,164.97
ground-beef-medium,2025-08-07,172.44,2412.44
pork-chops-bnls,2025-08-07,75.99,1139.09
pulled-pork-roast,2025-08-07,32.56,357.83
chuck-roast,2025-08-08,44.92,1055.17
striploin-steak-bnls,2025-08-08,61.41,2640.02
ribeye-steak-bnls,2025-08-08,18.38,918.82
short-ribs-simmering,2025-08-08,66.56,2994.53
top-sirloin-steak-cr,2025-08-08,30.18,1025.82
flank-steak,2025-08-08,18.24,656.46
blade-thin-sliced,2025-08-08,145.9,3646.04
pork-belly-thin-cut,2025-08-08,146.8,1906.93
wagyu-flatiron-thin,2025-08-08,10.72,707.41
tomahawk-steak,2025-08-08,8.0,769.86
tenderloin-steak,2025-08-08,3.63,239.54
brisket-whole-trimmed,2025-08-08,23.4,444.37
eye-of-round-roast,2025-08-08,29.55,590.7
beef-stew-meat,2025-08-08,34.98,594.31
skirt-steak,2025-08-08,14.15,551.71
osso-buco,2025-08-08,10.99,197.71
ground-beef-medium,2025-08-08,187.64,2625.08
pork-chops-bnls,2025-08-08,71.14,1066.39
pulled-pork-roast,2025-08-08,35.03,384.98
chuck-roast,2025-08-09,68.0,1597.32
striploin-steak-bnls,2025-08-09,84.29,3623.63
ribeye-steak-bnls,2025-08-09,25.23,1261.25
short-ribs-simmering,2025-08-09,111.68,5024.48
top-sirloin-steak-cr,2025-08-09,61.04,2074.75
flank-steak,2025-08-09,40.68,1464.07
blade-thin-sliced,2025-08-09,237.21,5927.88
pork-belly-thin-cut,2025-08-09,169.64,2203.62
wagyu-flatiron-thin,2025-08-09,19.36,1277.57
tomahawk-steak,2025-08-09,14.0,1347.26
tenderloin-steak,2025-08-09,9.03,595.89
brisket-whole-trimmed,2025-08-09,46.33,879.81
eye-of-round-roast,2025-08-09,47.83,956.12
beef-stew-meat,2025-08-09,52.23,887.39
skirt-steak,2025-08-09,21.73,847.25
osso-buco,2025-08-09,19.89,357.82
ground-beef-medium,2025-08-09,278.28,3893.14
pork-chops-bnls,2025-08-09,101.63,1523.43
pulled-pork-roast,2025-08-09,69.58,764.68
chuck-roast,2025-08-10,65.36,1535.31
striploin-steak-bnls,2025-08-10,101.98,4384.12
ribeye-steak-bnls,2025-08-10,23.2,1159.77
short-ribs-simmering,2025-08-10,137.15,6170.38
top-sirloin-steak-cr,2025-08-10,66.48,2259.66
flank-steak,2025-08-10,31.09,1118.93
blade-thin-sliced,2025-08-10,251.74,6290.98
pork-belly-thin-cut,2025-08-10,198.74,2581.63
wagyu-flatiron-thin,2025-08-10,20.66,1363.35
tomahawk-steak,2025-08-10,14.0,1347.26
tenderloin-steak,2025-08-10,10.13,668.48
brisket-whole-trimmed,2025-08-10,40.33,765.87
eye-of-round-roast,2025-08-10,49.63,992.1
beef-stew-meat,2025-08-10,55.7,946.34
skirt-steak,2025-08-10,20.5,799.3
osso-buco,2025-08-10,17.03,306.37
ground-beef-medium,2025-08-10,252.4,3531.08
pork-chops-bnls,2025-08-10,121.75,1825.03
pulled-pork-roast,2025-08-10,49.48,543.79
chuck-roast,2025-08-11,51.73,1215.14
striploin-steak-bnls,2025-08-11,67.75,2912.57
ribeye-steak-bnls,2025-08-11,18.39,919.32
short-ribs-simmering,2025-08-11,97.89,4404.07
top-sirloin-steak-cr,2025-08-11,29.88,1015.62
flank-steak,2025-08-11,18.12,652.14
blade-thin-sliced,2025-08-11,132.32,3306.68
pork-belly-thin-cut,2025-08-11,139.96,1818.08
wagyu-flatiron-thin,2025-08-11,11.31,746.35
tomahawk-steak,2025-08-11,9.0,866.09
tenderloin-steak,2025-08-11,4.92,324.67
brisket-whole-trimmed,2025-08-11,21.85,414.93
eye-of-round-roast,2025-08-11,28.81,575.91
beef-stew-meat,2025-08-11,43.86,745.18
skirt-steak,2025-08-11,12.7,495.17
osso-buco,2025-08-11,8.79,158.13
ground-beef-medium,2025-08-11,192.81,2697.41
pork-chops-bnls,2025-08-11,73.07,1095.32
pulled-pork-roast,2025-08-11,46.83,514.66
chuck-roast,2025-08-12,51.29,1204.8
striploin-steak-bnls,2025-08-12,59.21,2545.44
ribeye-steak-bnls,2025-08-12,22.03,1101.28
short-ribs-simmering,2025-08-12,69.61,3131.75
top-sirloin-steak-cr,2025-08-12,31.33,1064.91
flank-steak,2025-08-12,23.6,849.36
blade-thin-sliced,2025-08-12,146.67,3665.28
pork-belly-thin-cut,2025-08-12,100.73,1308.48
wagyu-flatiron-thin,2025-08-12,11.82,780.0
tomahawk-steak,2025-08-12,10.0,962.33
tenderloin-steak,2025-08-12,5.19,342.49
brisket-whole-trimmed,2025-08-12,22.42,425.76
eye-of-round-roast,2025-08-12,28.55,570.71
beef-stew-meat,2025-08-12,34.77,590.74
skirt-steak,2025-08-12,12.94,504.53
osso-buco,2025-08-12,11.63,209.22
ground-beef-medium,2025-08-12,210.83,2949.51
pork-chops-bnls,2025-08-12,78.53,1177.16
pulled-pork-roast,2025-08-12,26.42,290.36
chuck-roast,2025-08-13,42.29,993.39
striploin-steak-bnls,2025-08-13,66.05,2839.49
ribeye-steak-bnls,2025-08-13,15.83,791.34
short-ribs-simmering,2025-08-13,84.44,3798.96
top-sirloin-steak-cr,2025-08-13,32.13,1092.1
flank-steak,2025-08-13,16.23,584.12
blade-thin-sliced,2025-08-13,131.58,3288.18
pork-belly-thin-cut,2025-08-13,122.55,1591.92
wagyu-flatiron-thin,2025-08-13,13.16,868.43
tomahawk-steak,2025-08-13,10.0,962.33
tenderloin-steak,2025-08-13,5.33,351.73
brisket-whole-trimmed,2025-08-13,25.01,474.94
eye-of-round-roast,2025-08-13,28.34,566.52
beef-stew-meat,2025-08-13,32.71,555.74
skirt-steak,2025-08-13,11.66,454.62
osso-buco,2025-08-13,10.41,187.28
ground-beef-medium,2025-08-13,193.53,2707.48
pork-chops-bnls,2025-08-13,57.85,867.17
pulled-pork-roast,2025-08-13,28.2,309.92
chuck-roast,2025-08-14,57.25,1344.8
striploin-steak-bnls,2025-08-14,62.56,2689.45
ribeye-steak-bnls,2025-08-14,15.69,784.34
short-ribs-simmering,2025-08-14,114.98,5172.95
top-sirloin-steak-cr,2025-08-14,30.88,1049.61
flank-steak,2025-08-14,19.46,700.37
blade-thin-sliced,2025-08-14,156.0,3898.44
pork-belly-thin-cut,2025-08-14,118.6,1540.61
wagyu-flatiron-thin,2025-08-14,11.36,749.65
tomahawk-steak,2025-08-14,11.0,1058.56
tenderloin-steak,2025-08-14,5.59,368.88
brisket-whole-trimmed,2025-08-14,27.35,519.38
eye-of-round-roast,2025-08-14,33.19,663.47
beef-stew-meat,2025-08-14,32.98,560.33
skirt-steak,2025-08-14,14.44,563.02
osso-buco,2025-08-14,8.96,161.19
ground-beef-medium,2025-08-14,192.3,2690.28
pork-chops-bnls,2025-08-14,61.12,916.19
pulled-pork-roast,2025-08-14,24.27,266.73
chuck-roast,2025-08-15,51.5,1209.73
striploin-steak-bnls,2025-08-15,56.25,2418.19
ribeye-steak-bnls,2025-08-15,14.65,732.35
short-ribs-simmering,2025-08-15,92.55,4163.82
top-sirloin-steak-cr,2025-08-15,39.92,1356.88
flank-steak,2025-08-15,21.95,789.98
blade-thin-sliced,2025-08-15,144.21,3603.81
pork-belly-thin-cut,2025-08-15,124.06,1611.54
wagyu-flatiron-thin,2025-08-15,13.78,909.34
tomahawk-steak,2025-08-15,10.0,962.33
tenderloin-steak,2025-08-15,4.76,314.11
brisket-whole-trimmed,2025-08-15,24.89,472.66
eye-of-round-roast,2025-08-15,32.12,642.08
beef-stew-meat,2025-08-15,39.73,675.01
skirt-steak,2025-08-15,12.2,475.68
osso-buco,2025-08-15,9.77,175.76
ground-beef-medium,2025-08-15,219.24,3067.17
pork-chops-bnls,2025-08-15,85.93,1288.09
pulled-pork-roast,2025-08-15,32.8,360.47
chuck-roast,2025-08-16,83.72,1966.58
striploin-steak-bnls,2025-08-16,88.75,3815.36
ribeye-steak-bnls,2025-08-16,37.62,1880.62
short-ribs-simmering,2025-08-16,125.63,5652.09
top-sirloin-steak-cr,2025-08-16,82.46,2802.82
flank-steak,2025-08-16,26.87,967.05
blade-thin-sliced,2025-08-16,216.84,5418.83
pork-belly-thin-cut,2025-08-16,195.44,2538.77
wagyu-flatiron-thin,2025-08-16,23.39,1543.51
tomahawk-steak,2025-08-16,16.0,1539.72
tenderloin-steak,2025-08-16,10.3,679.7
brisket-whole-trimmed,2025-08-16,48.33,917.79
eye-of-round-roast,2025-08-16,49.84,996.3
beef-stew-meat,2025-08-16,53.93,916.27
skirt-steak,2025-08-16,19.89,775.51
osso-buco,2025-08-16,22.0,395.78
ground-beef-medium,2025-08-16,315.82,4418.32
pork-chops-bnls,2025-08-16,119.83,1796.25
pulled-pork-roast,2025-08-16,57.15,628.08
chuck-roast,2025-08-17,70.03,1645.0
striploin-steak-bnls,2025-08-17,92.08,3958.52
ribeye-steak-bnls,2025-08-17,33.45,1672.17
short-ribs-simmering,2025-08-17,118.17,5316.47
top-sirloin-steak-cr,2025-08-17,50.39,1712.76
flank-steak,2025-08-17,27.33,983.61
blade-thin-sliced,2025-08-17,215.22,5378.35
pork-belly-thin-cut,2025-08-17,190.9,2479.79
wagyu-flatiron-thin,2025-08-17,22.24,1467.62
tomahawk-steak,2025-08-17,13.0,1251.02
tenderloin-steak,2025-08-17,11.84,781.32
brisket-whole-trimmed,2025-08-17,40.24,764.16
eye-of-round-roast,2025-08-17,51.68,1033.08
beef-stew-meat,2025-08-17,48.01,815.69
skirt-steak,2025-08-17,21.18,825.81
osso-buco,2025-08-17,19.69,354.22
ground-beef-medium,2025-08-17,218.9,3062.41
pork-chops-bnls,2025-08-17,101.48,1521.19
pulled-pork-roast,2025-08-17,62.71,689.18
chuck-roast,2025-08-18,40.27,945.94
striploin-steak-bnls,2025-08-18,70.83,3044.98
ribeye-steak-bnls,2025-08-18,22.27,1113.28
short-ribs-simmering,2025-08-18,83.0,3734.17
top-sirloin-steak-cr,2025-08-18,32.08,1090.4
flank-steak,2025-08-18,21.25,764.79
blade-thin-sliced,2025-08-18,140.65,3514.84
pork-belly-thin-cut,2025-08-18,137.48,1785.87
wagyu-flatiron-thin,2025-08-18,11.44,754.93
tomahawk-steak,2025-08-18,8.0,769.86
tenderloin-steak,2025-08-18,4.51,297.61
brisket-whole-trimmed,2025-08-18,25.82,490.32
eye-of-round-roast,2025-08-18,35.58,711.24
beef-stew-meat,2025-08-18,36.37,617.93
skirt-steak,2025-08-18,10.65,415.24
osso-buco,2025-08-18,8.71,156.69
ground-beef-medium,2025-08-18,194.88,2726.37
pork-chops-bnls,2025-08-18,92.7,1389.57
pulled-pork-roast,2025-08-18,32.48,356.96
chuck-roast,2025-08-19,47.33,1111.78
striploin-steak-bnls,2025-08-19,67.91,2919.45
ribeye-steak-bnls,2025-08-19,18.07,903.32
short-ribs-simmering,2025-08-19,82.92,3730.57
top-sirloin-steak-cr,2025-08-19,27.63,939.14
flank-steak,2025-08-19,22.0,791.78
blade-thin-sliced,2025-08-19,109.78,2743.4
pork-belly-thin-cut,2025-08-19,136.34,1771.06
wagyu-flatiron-thin,2025-08-19,11.72,773.4
tomahawk-steak,2025-08-19,8.0,769.86
tenderloin-steak,2025-08-19,6.07,400.56
brisket-whole-trimmed,2025-08-19,22.76,432.21
eye-of-round-roast,2025-08-19,28.56,570.91
beef-stew-meat,2025-08-19,36.6,621.83
skirt-steak,2025-08-19,13.02,507.65
osso-buco,2025-08-19,9.4,169.11
ground-beef-medium,2025-08-19,154.01,2154.6
pork-chops-bnls,2025-08-19,67.05,1005.08
pulled-pork-roast,2025-08-19,36.11,396.85
chuck-roast,2025-08-20,50.02,1174.97
striploin-steak-bnls,2025-08-20,65.4,2811.55
ribeye-steak-bnls,2025-08-20,18.02,900.82
short-ribs-simmering,2025-08-20,80.17,3606.85
top-sirloin-steak-cr,2025-08-20,37.87,1287.2
flank-steak,2025-08-20,18.18,654.3
blade-thin-sliced,2025-08-20,141.04,3524.59
pork-belly-thin-cut,2025-08-20,141.29,1835.36
wagyu-flatiron-thin,2025-08-20,11.37,750.31
tomahawk-steak,2025-08-20,8.0,769.86
tenderloin-steak,2025-08-20,4.96,327.31
brisket-whole-trimmed,2025-08-20,24.79,470.76
eye-of-round-roast,2025-08-20,31.96,638.88
beef-stew-meat,2025-08-20,47.74,811.1
skirt-steak,2025-08-20,12.9,502.97
osso-buco,2025-08-20,7.46,134.21
ground-beef-medium,2025-08-20,193.29,2704.13
pork-chops-bnls,2025-08-20,74.7,1119.75
pulled-pork-roast,2025-08-20,31.14,342.23
chuck-roast,2025-08-21,51.05,1199.16
striploin-steak-bnls,2025-08-21,61.75,2654.63
ribeye-steak-bnls,2025-08-21,18.47,923.32
short-ribs-simmering,2025-08-21,93.35,4199.82
top-sirloin-steak-cr,2025-08-21,29.04,987.07
flank-steak,2025-08-21,16.6,597.43
blade-thin-sliced,2025-08-21,213.5,5335.36
pork-belly-thin-cut,2025-08-21,113.77,1477.87
wagyu-flatiron-thin,2025-08-21,12.54,827.51
tomahawk-steak,2025-08-21,7.0,673.63
tenderloin-steak,2025-08-21,5.03,331.93
brisket-whole-trimmed,2025-08-21,22.17,421.01
eye-of-round-roast,2025-08-21,29.39,587.51
beef-stew-meat,2025-08-21,42.13,715.79
skirt-steak,2025-08-21,13.11,511.16
osso-buco,2025-08-21,10.61,190.87
ground-beef-medium,2025-08-21,150.42,2104.38
pork-chops-bnls,2025-08-21,92.62,1388.37
pulled-pork-roast,2025-08-21,26.87,295.3
chuck-roast,2025-08-22,59.51,1397.89
striploin-steak-bnls,2025-08-22,70.02,3010.16
ribeye-steak-bnls,2025-08-22,19.92,995.8
short-ribs-simmering,2025-08-22,78.32,3523.62
top-sirloin-steak-cr,2025-08-22,31.55,1072.38
flank-steak,2025-08-22,17.57,632.34
blade-thin-sliced,2025-08-22,149.24,3729.51
pork-belly-thin-cut,2025-08-22,120.28,1562.44
wagyu-flatiron-thin,2025-08-22,9.71,640.76
tomahawk-steak,2025-08-22,10.0,962.33
tenderloin-steak,2025-08-22,4.91,324.01
brisket-whole-trimmed,2025-08-22,23.39,444.18
eye-of-round-roast,2025-08-22,28.98,579.31
beef-stew-meat,2025-08-22,38.81,659.38
skirt-steak,2025-08-22,11.14,434.35
osso-buco,2025-08-22,7.57,136.18
ground-beef-medium,2025-08-22,195.17,2730.43
pork-chops-bnls,2025-08-22,79.12,1186.01
pulled-pork-roast,2025-08-22,30.25,332.45
chuck-roast,2025-08-23,59.42,1395.78
striploin-steak-bnls,2025-08-23,93.94,4038.48
ribeye-steak-bnls,2025-08-23,26.01,1300.24
short-ribs-simmering,2025-08-23,104.13,4684.81
top-sirloin-steak-cr,2025-08-23,50.98,1732.81
flank-steak,2025-08-23,34.27,1233.38
blade-thin-sliced,2025-08-23,225.48,5634.75
pork-belly-thin-cut,2025-08-23,176.2,2288.84
wagyu-flatiron-thin,2025-08-23,28.18,1859.6
tomahawk-steak,2025-08-23,13.0,1251.02
tenderloin-steak,2025-08-23,11.62,766.8
brisket-whole-trimmed,2025-08-23,41.5,788.08
eye-of-round-roast,2025-08-23,40.39,807.4
beef-stew-meat,2025-08-23,38.17,648.51
skirt-steak,2025-08-23,25.05,976.7
osso-buco,2025-08-23,19.61,352.78
ground-beef-medium,2025-08-23,266.87,3733.51
pork-chops-bnls,2025-08-23,109.72,1644.7
pulled-pork-roast,2025-08-23,60.9,669.29
chuck-roast,2025-08-24,56.6,1329.53
striploin-steak-bnls,2025-08-24,86.62,3723.79
ribeye-steak-bnls,2025-08-24,27.05,1352.23
short-ribs-simmering,2025-08-24,145.51,6546.49
top-sirloin-steak-cr,2025-08-24,61.93,2105.0
flank-steak,2025-08-24,23.81,856.92
blade-thin-sliced,2025-08-24,196.48,4910.04
pork-belly-thin-cut,2025-08-24,182.98,2376.91
wagyu-flatiron-thin,2025-08-24,21.08,1391.07
tomahawk-steak,2025-08-24,11.0,1058.56
tenderloin-steak,2025-08-24,14.07,928.48
brisket-whole-trimmed,2025-08-24,45.03,855.12
eye-of-round-roast,2025-08-24,45.91,917.74
beef-stew-meat,2025-08-24,45.64,775.42
skirt-steak,2025-08-24,24.32,948.24
osso-buco,2025-08-24,17.76,319.5
ground-beef-medium,2025-08-24,263.57,3687.34
pork-chops-bnls,2025-08-24,119.99,1798.65
pulled-pork-roast,2025-08-24,45.9,504.44
chuck-roast,2025-08-25,60.0,1409.4
striploin-steak-bnls,2025-08-25,63.33,2722.56
ribeye-steak-bnls,2025-08-25,21.67,1083.28
short-ribs-simmering,2025-08-25,76.28,3431.84
top-sirloin-steak-cr,2025-08-25,27.75,943.22
flank-steak,2025-08-25,16.18,582.32
blade-thin-sliced,2025-08-25,153.24,3829.47
pork-belly-thin-cut,2025-08-25,124.91,1622.58
wagyu-flatiron-thin,2025-08-25,11.72,773.4
tomahawk-steak,2025-08-25,8.0,769.86
tenderloin-steak,2025-08-25,4.26,281.12
brisket-whole-trimmed,2025-08-25,24.64,467.91
eye-of-round-roast,2025-08-25,29.31,585.91
beef-stew-meat,2025-08-25,34.25,581.91
skirt-steak,2025-08-25,14.91,581.34
osso-buco,2025-08-25,9.82,176.66
ground-beef-medium,2025-08-25,216.39,3027.3
pork-chops-bnls,2025-08-25,69.77,1045.85
pulled-pork-roast,2025-08-25,31.9,350.58
chuck-roast,2025-08-26,49.25,1156.88
striploin-steak-bnls,2025-08-26,50.58,2174.43
ribeye-steak-bnls,2025-08-26,22.05,1102.28
short-ribs-simmering,2025-08-26,85.36,3840.35
top-sirloin-steak-cr,2025-08-26,33.88,1151.58
flank-steak,2025-08-26,16.99,611.47
blade-thin-sliced,2025-08-26,145.82,3644.04
pork-belly-thin-cut,2025-08-26,111.73,1451.37
wagyu-flatiron-thin,2025-08-26,14.37,948.28
tomahawk-steak,2025-08-26,9.0,866.09
tenderloin-steak,2025-08-26,5.18,341.83
brisket-whole-trimmed,2025-08-26,29.16,553.75
eye-of-round-roast,2025-08-26,35.58,711.24
beef-stew-meat,2025-08-26,40.74,692.17
skirt-steak,2025-08-26,10.46,407.84
osso-buco,2025-08-26,9.12,164.07
ground-beef-medium,2025-08-26,164.87,2306.53
pork-chops-bnls,2025-08-26,81.12,1215.99
pulled-pork-roast,2025-08-26,31.62,347.5
chuck-roast,2025-08-27,41.98,986.11
striploin-steak-bnls,2025-08-27,60.58,2604.33
ribeye-steak-bnls,2025-08-27,15.55,777.34
short-ribs-simmering,2025-08-27,86.2,3878.14
top-sirloin-steak-cr,2025-08-27,25.42,864.03
flank-steak,2025-08-27,19.8,712.6
blade-thin-sliced,2025-08-27,155.59,3888.19
pork-belly-thin-cut,2025-08-27,155.69,2022.41
wagyu-flatiron-thin,2025-08-27,13.72,905.38
tomahawk-steak,2025-08-27,8.0,769.86
tenderloin-steak,2025-08-27,5.47,360.97
brisket-whole-trimmed,2025-08-27,20.97,398.22
eye-of-round-roast,2025-08-27,27.61,551.92
beef-stew-meat,2025-08-27,38.69,657.34
skirt-steak,2025-08-27,9.57,373.13
osso-buco,2025-08-27,9.87,177.56
ground-beef-medium,2025-08-27,164.55,2302.05
pork-chops-bnls,2025-08-27,75.27,1128.3
pulled-pork-roast,2025-08-27,27.24,299.37
chuck-roast,2025-08-28,52.15,1225.0
striploin-steak-bnls,2025-08-28,62.11,2670.11
ribeye-steak-bnls,2025-08-28,21.98,1098.78
short-ribs-simmering,2025-08-28,86.82,3906.03
top-sirloin-steak-cr,2025-08-28,28.26,960.56
flank-steak,2025-08-28,18.05,649.62
blade-thin-sliced,2025-08-28,126.64,3164.73
pork-belly-thin-cut,2025-08-28,130.1,1690.0
wagyu-flatiron-thin,2025-08-28,13.3,877.67
tomahawk-steak,2025-08-28,11.0,1058.56
tenderloin-steak,2025-08-28,4.6,303.55
brisket-whole-trimmed,2025-08-28,24.01,455.95
eye-of-round-roast,2025-08-28,28.92,578.11
beef-stew-meat,2025-08-28,38.13,647.83
skirt-steak,2025-08-28,12.97,505.7
osso-buco,2025-08-28,9.85,177.2
ground-beef-medium,2025-08-28,211.68,2961.4
pork-chops-bnls,2025-08-28,69.07,1035.36
pulled-pork-roast,2025-08-28,34.86,383.11
chuck-roast,2025-08-29,64.2,1508.06
striploin-steak-bnls,2025-08-29,75.14,3230.27
ribeye-steak-bnls,2025-08-29,21.74,1086.78
short-ribs-simmering,2025-08-29,140.8,6334.59
top-sirloin-steak-cr,2025-08-29,34.12,1159.74
flank-steak,2025-08-29,23.39,841.81
blade-thin-sliced,2025-08-29,165.09,4125.6
pork-belly-thin-cut,2025-08-29,186.31,2420.17
wagyu-flatiron-thin,2025-08-29,16.73,1104.01
tomahawk-steak,2025-08-29,10.0,962.33
tenderloin-steak,2025-08-29,6.4,422.34
brisket-whole-trimmed,2025-08-29,31.04,589.45
eye-of-round-roast,2025-08-29,35.37,707.05
beef-stew-meat,2025-08-29,49.43,839.82
skirt-steak,2025-08-29,15.77,614.87
osso-buco,2025-08-29,12.35,222.18
ground-beef-medium,2025-08-29,224.6,3142.15
pork-chops-bnls,2025-08-29,95.07,1425.1
pulled-pork-roast,2025-08-29,38.67,424.98
chuck-roast,2025-08-30,83.36,1958.13
striploin-steak-bnls,2025-08-30,104.54,4494.17
ribeye-steak-bnls,2025-08-30,46.07,2303.04
short-ribs-simmering,2025-08-30,126.09,5672.79
top-sirloin-steak-cr,2025-08-30,71.27,2422.47
flank-steak,2025-08-30,36.21,1303.2
blade-thin-sliced,2025-08-30,352.88,8818.47
pork-belly-thin-cut,2025-08-30,202.62,2632.03
wagyu-flatiron-thin,2025-08-30,24.81,1637.21
tomahawk-steak,2025-08-30,14.0,1347.26
tenderloin-steak,2025-08-30,14.08,929.14
brisket-whole-trimmed,2025-08-30,44.7,848.85
eye-of-round-roast,2025-08-30,49.74,994.3
beef-stew-meat,2025-08-30,46.54,790.71
skirt-steak,2025-08-30,27.88,1087.04
osso-buco,2025-08-30,21.26,382.47
ground-beef-medium,2025-08-30,277.11,3876.77
pork-chops-bnls,2025-08-30,154.21,2311.61
pulled-pork-roast,2025-08-30,57.92,636.54
chuck-roast,2025-08-31,91.04,2138.53
striploin-steak-bnls,2025-08-31,103.79,4461.93
ribeye-steak-bnls,2025-08-31,45.56,2277.54
short-ribs-simmering,2025-08-31,156.37,7035.09
top-sirloin-steak-cr,2025-08-31,60.03,2040.42
flank-steak,2025-08-31,33.71,1213.22
blade-thin-sliced,2025-08-31,307.4,7681.93
pork-belly-thin-cut,2025-08-31,218.76,2841.69
wagyu-flatiron-thin,2025-08-31,26.55,1752.03
tomahawk-steak,2025-08-31,18.0,1732.19
tenderloin-steak,2025-08-31,12.38,816.96
brisket-whole-trimmed,2025-08-31,53.25,1011.22
eye-of-round-roast,2025-08-31,59.04,1180.21
beef-stew-meat,2025-08-31,66.31,1126.61
skirt-steak,2025-08-31,26.58,1036.35
osso-buco,2025-08-31,21.81,392.36
ground-beef-medium,2025-08-31,268.93,3762.33
pork-chops-bnls,2025-08-31,119.37,1789.36
pulled-pork-roast,2025-08-31,70.35,773.15
chuck-roast,2025-09-02,34.83,818.16
striploin-steak-bnls,2025-09-02,44.66,1919.93
ribeye-steak-bnls,2025-09-02,15.04,751.85
short-ribs-simmering,2025-09-02,53.76,2418.66
top-sirloin-steak-cr,2025-09-02,21.51,731.12
flank-steak,2025-09-02,13.58,488.74
blade-thin-sliced,2025-09-02,97.65,2440.27
pork-belly-thin-cut,2025-09-02,105.05,1364.6
wagyu-flatiron-thin,2025-09-02,9.87,651.32
tomahawk-steak,2025-09-02,6.0,577.39
tenderloin-steak,2025-09-02,4.39,289.7
brisket-whole-trimmed,2025-09-02,14.8,281.05
eye-of-round-roast,2025-09-02,22.11,441.98
beef-stew-meat,2025-09-02,27.75,471.47
skirt-steak,2025-09-02,7.94,309.58
osso-buco,2025-09-02,7.34,132.05
ground-beef-medium,2025-09-02,116.33,1627.46
pork-chops-bnls,2025-09-02,57.69,864.77
pulled-pork-roast,2025-09-02,25.11,275.96
chuck-roast,2025-09-03,36.58,859.26
striploin-steak-bnls,2025-09-03,35.47,1524.86
ribeye-steak-bnls,2025-09-03,11.83,591.38
short-ribs-simmering,2025-09-03,66.29,2982.39
top-sirloin-steak-cr,2025-09-03,22.19,754.24
flank-steak,2025-09-03,9.62,346.22
blade-thin-sliced,2025-09-03,123.25,3080.02
pork-belly-thin-cut,2025-09-03,89.98,1168.84
wagyu-flatiron-thin,2025-09-03,8.03,529.9
tomahawk-steak,2025-09-03,7.0,673.63
tenderloin-steak,2025-09-03,3.27,215.79
brisket-whole-trimmed,2025-09-03,16.31,309.73
eye-of-round-roast,2025-09-03,23.1,461.77
beef-stew-meat,2025-09-03,32.86,558.29
skirt-steak,2025-09-03,10.75,419.14
osso-buco,2025-09-03,7.39,132.95
ground-beef-medium,2025-09-03,140.33,1963.22
pork-chops-bnls,2025-09-03,58.39,875.27
pulled-pork-roast,2025-09-03,19.04,209.25
chuck-roast,2025-09-04,38.24,898.26
striploin-steak-bnls,2025-09-04,40.54,1742.81
ribeye-steak-bnls,2025-09-04,13.79,689.36
short-ribs-simmering,2025-09-04,60.3,2712.9
top-sirloin-steak-cr,2025-09-04,23.5,798.77
flank-steak,2025-09-04,13.47,484.79
blade-thin-sliced,2025-09-04,73.56,1838.26
pork-belly-thin-cut,2025-09-04,90.44,1174.82
wagyu-flatiron-thin,2025-09-04,9.56,630.86
tomahawk-steak,2025-09-04,6.0,577.39
tenderloin-steak,2025-09-04,3.5,230.96
brisket-whole-trimmed,2025-09-04,21.55,409.23
eye-of-round-roast,2025-09-04,22.97,459.17
beef-stew-meat,2025-09-04,27.98,475.38
skirt-steak,2025-09-04,10.03,391.07
osso-buco,2025-09-04,7.4,133.13
ground-beef-medium,2025-09-04,119.27,1668.59
pork-chops-bnls,2025-09-04,39.68,594.8
pulled-pork-roast,2025-09-04,20.9,229.69
chuck-roast,2025-09-05,38.78,910.94
striploin-steak-bnls,2025-09-05,42.43,1824.07
