production_date,source_primal,planned_primal_kg,actual_primal_kg,status,shortfall_reason,data_source
2025-07-15,Flank,46.81,47.86,completed,,synthetic
2025-07-15,Plate,35.66,36.08,completed,,synthetic
2025-07-15,Pork Belly,277.38,250.73,completed,,synthetic
2025-07-15,Pork Loin,176.22,0.0,cancelled,stock_short,synthetic
2025-07-15,Pork Shoulder,69.35,0.0,cancelled,stock_short,synthetic
2025-07-15,Round,162.96,162.88,completed,,synthetic
2025-07-15,Shank,23.5,22.39,completed,,synthetic
2025-07-15,Striploin Whole,160.03,160.57,completed,,synthetic
2025-07-15,Tenderloin,12.97,12.88,completed,,synthetic
2025-07-15,Top Sirloin Butt,74.3,71.69,completed,,synthetic
2025-07-15,Wagyu Flat Iron,30.08,29.13,completed,,synthetic
2025-07-16,6X6 Frenched,33.66,33.81,completed,,synthetic
2025-07-16,Blade Eyes,470.11,468.93,completed,,synthetic
2025-07-16,Bone-in Ribeye,55.89,56.22,completed,,synthetic
2025-07-16,Brisket,58.74,57.15,completed,,synthetic
2025-07-16,Chuck Flat,213.11,212.41,completed,,synthetic
2025-07-16,Chuck Primal,407.03,402.49,completed,,synthetic
2025-07-16,Flank,46.81,45.84,completed,,synthetic
2025-07-16,Plate,35.66,34.57,completed,,synthetic
2025-07-16,Pork Belly,277.38,275.4,completed,,synthetic
2025-07-16,Pork Loin,176.22,0.0,cancelled,stock_short,synthetic
2025-07-16,Pork Shoulder,69.35,0.0,cancelled,stock_short,synthetic
2025-07-16,Round,162.96,163.15,completed,,synthetic
2025-07-16,Shank,23.5,24.19,completed,,synthetic
2025-07-16,Striploin Whole,160.03,102.7,partial,labor_short,synthetic
2025-07-16,Tenderloin,12.97,13.01,completed,,synthetic
2025-07-16,Top Sirloin Butt,74.3,75.05,completed,,synthetic
2025-07-16,Wagyu Flat Iron,30.08,29.82,completed,,synthetic
2025-07-17,6X6 Frenched,33.66,33.36,completed,,synthetic
2025-07-17,Blade Eyes,470.11,474.13,completed,,synthetic
2025-07-17,Bone-in Ribeye,55.89,41.23,partial,equipment,synthetic
2025-07-17,Brisket,58.74,57.78,completed,,synthetic
2025-07-17,Chuck Flat,213.11,212.03,completed,,synthetic
2025-07-17,Chuck Primal,407.03,418.92,completed,,synthetic
2025-07-17,Flank,46.81,48.09,completed,,synthetic
2025-07-17,Plate,35.66,34.69,completed,,synthetic
2025-07-17,Pork Belly,277.38,288.1,completed,,synthetic
2025-07-17,Pork Loin,176.22,0.0,cancelled,stock_short,synthetic
2025-07-17,Pork Shoulder,69.35,0.0,cancelled,stock_short,synthetic
2025-07-17,Round,162.96,158.99,completed,,synthetic
2025-07-17,Shank,23.5,23.4,completed,,synthetic
2025-07-17,Striploin Whole,160.03,156.12,completed,,synthetic
2025-07-17,Tenderloin,12.97,12.89,completed,,synthetic
2025-07-17,Top Sirloin Butt,74.3,75.43,completed,,synthetic
2025-07-17,Wagyu Flat Iron,30.08,30.8,completed,,synthetic
2025-07-18,6X6 Frenched,42.07,41.58,completed,,synthetic
2025-07-18,Blade Eyes,595.4,585.52,completed,,synthetic
2025-07-18,Bone-in Ribeye,74.52,73.94,completed,,synthetic
2025-07-18,Brisket,80.77,79.04,completed,,synthetic
2025-07-18,Chuck Flat,251.16,258.94,completed,,synthetic
2025-07-18,Chuck Primal,502.0,542.92,completed,,synthetic
2025-07-18,Flank,62.41,63.14,completed,,synthetic
2025-07-18,Plate,49.93,49.73,completed,,synthetic
2025-07-18,Pork Belly,346.73,160.44,partial,labor_short,synthetic
2025-07-18,Pork Loin,220.27,217.58,completed,,synthetic
2025-07-18,Pork Shoulder,97.08,0.0,cancelled,stock_short,synthetic
2025-07-18,Round,192.43,205.37,completed,,synthetic
2025-07-18,Shank,33.78,36.61,completed,,synthetic
2025-07-18,Striploin Whole,200.03,202.95,completed,,synthetic
2025-07-18,Tenderloin,21.07,20.73,completed,,synthetic
2025-07-18,Top Sirloin Butt,104.02,101.81,completed,,synthetic
2025-07-18,Wagyu Flat Iron,42.11,43.1,completed,,synthetic
2025-07-19,6X6 Frenched,50.49,47.95,completed,,synthetic
2025-07-19,Blade Eyes,720.69,723.32,completed,,synthetic
2025-07-19,Bone-in Ribeye,93.15,92.9,completed,,synthetic
2025-07-19,Brisket,102.79,51.31,partial,quality_hold,synthetic
2025-07-19,Chuck Flat,289.22,298.21,completed,,synthetic
2025-07-19,Chuck Primal,596.97,568.45,completed,,synthetic
2025-07-19,Flank,78.01,75.91,completed,,synthetic
2025-07-19,Plate,64.19,64.21,completed,,synthetic
2025-07-19,Pork Belly,416.07,413.99,completed,,synthetic
2025-07-19,Pork Loin,264.33,262.58,completed,,synthetic
2025-07-19,Pork Shoulder,124.82,123.22,completed,,synthetic
2025-07-19,Round,221.9,221.15,completed,,synthetic
2025-07-19,Shank,44.05,43.92,completed,,synthetic
2025-07-19,Striploin Whole,240.04,241.13,completed,,synthetic
2025-07-19,Tenderloin,29.18,29.65,completed,,synthetic
2025-07-19,Top Sirloin Butt,133.74,133.71,completed,,synthetic
2025-07-19,Wagyu Flat Iron,54.14,44.52,partial,equipment,synthetic
2025-07-20,6X6 Frenched,42.07,41.62,completed,,synthetic
2025-07-20,Blade Eyes,595.4,0.0,cancelled,stock_short,synthetic
2025-07-20,Bone-in Ribeye,74.52,75.57,completed,,synthetic
2025-07-20,Brisket,80.77,80.68,completed,,synthetic
2025-07-20,Chuck Flat,251.16,266.8,completed,,synthetic
2025-07-20,Chuck Primal,502.0,522.7,completed,,synthetic
2025-07-20,Flank,62.41,62.32,completed,,synthetic
2025-07-20,Plate,49.93,48.58,completed,,synthetic
2025-07-20,Pork Belly,346.73,203.43,partial,quality_hold,synthetic
2025-07-20,Pork Loin,220.27,217.53,completed,,synthetic
2025-07-20,Pork Shoulder,97.08,96.11,completed,,synthetic
2025-07-20,Round,192.43,197.34,completed,,synthetic
2025-07-20,Shank,33.78,35.01,completed,,synthetic
2025-07-20,Striploin Whole,200.03,0.0,cancelled,stock_short,synthetic
2025-07-20,Tenderloin,21.07,21.52,completed,,synthetic
2025-07-20,Top Sirloin Butt,104.02,110.07,completed,,synthetic
2025-07-20,Wagyu Flat Iron,42.11,33.76,partial,labor_short,synthetic
2025-07-21,6X6 Frenched,33.66,31.84,completed,,synthetic
2025-07-21,Blade Eyes,470.11,473.96,completed,,synthetic
2025-07-21,Bone-in Ribeye,55.89,55.4,completed,,synthetic
2025-07-21,Brisket,58.74,59.5,completed,,synthetic
2025-07-21,Chuck Flat,213.11,205.35,completed,,synthetic
2025-07-21,Chuck Primal,407.03,382.85,completed,,synthetic
2025-07-21,Flank,46.81,46.13,completed,,synthetic
2025-07-21,Plate,35.66,36.59,completed,,synthetic
2025-07-21,Pork Belly,277.38,297.18,completed,,synthetic
2025-07-21,Pork Loin,176.22,174.9,completed,,synthetic
2025-07-21,Pork Shoulder,69.35,66.86,completed,,synthetic
2025-07-21,Round,162.96,167.26,completed,,synthetic
2025-07-21,Shank,23.5,21.53,completed,,synthetic
2025-07-21,Striploin Whole,160.03,0.0,cancelled,stock_short,synthetic
2025-07-21,Tenderloin,12.97,12.47,completed,,synthetic
2025-07-21,Top Sirloin Butt,74.3,75.53,completed,,synthetic
2025-07-21,Wagyu Flat Iron,30.08,29.98,completed,,synthetic
2025-07-22,6X6 Frenched,33.66,33.2,completed,,synthetic
2025-07-22,Blade Eyes,470.11,462.78,completed,,synthetic
2025-07-22,Bone-in Ribeye,55.89,57.37,completed,,synthetic
2025-07-22,Brisket,58.74,61.34,completed,,synthetic
2025-07-22,Chuck Flat,213.11,210.41,completed,,synthetic
2025-07-22,Chuck Primal,407.03,388.42,completed,,synthetic
2025-07-22,Flank,46.81,47.35,completed,,synthetic
2025-07-22,Plate,35.66,36.35,completed,,synthetic
2025-07-22,Pork Belly,277.38,278.53,completed,,synthetic
2025-07-22,Pork Loin,176.22,176.19,completed,,synthetic
2025-07-22,Pork Shoulder,69.35,47.28,partial,labor_short,synthetic
2025-07-22,Round,162.96,165.04,completed,,synthetic
2025-07-22,Shank,23.5,15.74,partial,labor_short,synthetic
2025-07-22,Striploin Whole,160.03,0.0,cancelled,stock_short,synthetic
2025-07-22,Tenderloin,12.97,13.07,completed,,synthetic
2025-07-22,Top Sirloin Butt,74.3,75.31,completed,,synthetic
2025-07-22,Wagyu Flat Iron,30.08,29.08,completed,,synthetic
2025-07-23,6X6 Frenched,33.66,33.02,completed,,synthetic
2025-07-23,Blade Eyes,470.11,485.78,completed,,synthetic
2025-07-23,Bone-in Ribeye,55.89,53.59,completed,,synthetic
2025-07-23,Brisket,58.74,47.13,partial,equipment,synthetic
2025-07-23,Chuck Flat,213.11,210.21,completed,,synthetic
2025-07-23,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-23,Flank,46.81,46.21,completed,,synthetic
2025-07-23,Plate,35.66,35.22,completed,,synthetic
2025-07-23,Pork Belly,277.38,295.11,completed,,synthetic
2025-07-23,Pork Loin,176.22,177.3,completed,,synthetic
2025-07-23,Pork Shoulder,69.35,66.44,completed,,synthetic
2025-07-23,Round,162.96,158.53,completed,,synthetic
2025-07-23,Shank,23.5,22.86,completed,,synthetic
2025-07-23,Striploin Whole,160.03,170.01,completed,,synthetic
2025-07-23,Tenderloin,12.97,12.99,completed,,synthetic
2025-07-23,Top Sirloin Butt,74.3,76.71,completed,,synthetic
2025-07-23,Wagyu Flat Iron,30.08,29.08,completed,,synthetic
2025-07-24,6X6 Frenched,33.66,32.12,completed,,synthetic
2025-07-24,Blade Eyes,470.11,473.06,completed,,synthetic
2025-07-24,Bone-in Ribeye,55.89,54.8,completed,,synthetic
2025-07-24,Brisket,58.74,46.39,partial,quality_hold,synthetic
2025-07-24,Chuck Flat,213.11,210.04,completed,,synthetic
2025-07-24,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-24,Flank,46.81,45.88,completed,,synthetic
2025-07-24,Plate,35.66,34.1,completed,,synthetic
2025-07-24,Pork Belly,277.38,0.0,cancelled,stock_short,synthetic
2025-07-24,Pork Loin,176.22,178.83,completed,,synthetic
2025-07-24,Pork Shoulder,69.35,71.75,completed,,synthetic
2025-07-24,Round,162.96,162.42,completed,,synthetic
2025-07-24,Shank,23.5,19.33,partial,labor_short,synthetic
2025-07-24,Striploin Whole,160.03,158.33,completed,,synthetic
2025-07-24,Tenderloin,12.97,12.97,completed,,synthetic
2025-07-24,Top Sirloin Butt,74.3,71.82,completed,,synthetic
2025-07-24,Wagyu Flat Iron,30.08,30.64,completed,,synthetic
2025-07-25,6X6 Frenched,42.07,42.77,completed,,synthetic
2025-07-25,Blade Eyes,595.4,604.94,completed,,synthetic
2025-07-25,Bone-in Ribeye,74.52,75.25,completed,,synthetic
2025-07-25,Brisket,80.77,42.25,partial,equipment,synthetic
2025-07-25,Chuck Flat,251.16,247.06,completed,,synthetic
2025-07-25,Chuck Primal,502.0,481.09,completed,,synthetic
2025-07-25,Flank,62.41,57.41,completed,,synthetic
2025-07-25,Plate,49.93,49.45,completed,,synthetic
2025-07-25,Pork Belly,346.73,0.0,cancelled,stock_short,synthetic
2025-07-25,Pork Loin,220.27,215.52,completed,,synthetic
2025-07-25,Pork Shoulder,97.08,96.98,completed,,synthetic
2025-07-25,Round,192.43,202.04,completed,,synthetic
2025-07-25,Shank,33.78,32.33,completed,,synthetic
2025-07-25,Striploin Whole,200.03,213.19,completed,,synthetic
2025-07-25,Tenderloin,21.07,21.57,completed,,synthetic
2025-07-25,Top Sirloin Butt,104.02,98.83,completed,,synthetic
2025-07-25,Wagyu Flat Iron,42.11,33.09,partial,equipment,synthetic
2025-07-26,6X6 Frenched,50.49,48.84,completed,,synthetic
2025-07-26,Blade Eyes,720.69,711.12,completed,,synthetic
2025-07-26,Bone-in Ribeye,93.15,88.83,completed,,synthetic
2025-07-26,Brisket,102.79,99.11,completed,,synthetic
2025-07-26,Chuck Flat,289.22,275.71,completed,,synthetic
2025-07-26,Chuck Primal,596.97,588.57,completed,,synthetic
2025-07-26,Flank,78.01,83.54,completed,,synthetic
2025-07-26,Plate,64.19,63.87,completed,,synthetic
2025-07-26,Pork Belly,416.07,0.0,cancelled,stock_short,synthetic
2025-07-26,Pork Loin,264.33,280.73,completed,,synthetic
2025-07-26,Pork Shoulder,124.82,126.45,completed,,synthetic
2025-07-26,Round,221.9,230.61,completed,,synthetic
2025-07-26,Shank,44.05,40.77,completed,,synthetic
2025-07-26,Striploin Whole,240.04,242.8,completed,,synthetic
2025-07-26,Tenderloin,29.18,29.72,completed,,synthetic
2025-07-26,Top Sirloin Butt,133.74,135.35,completed,,synthetic
2025-07-26,Wagyu Flat Iron,54.14,52.37,completed,,synthetic
2025-07-27,6X6 Frenched,42.07,41.81,completed,,synthetic
2025-07-27,Blade Eyes,595.4,0.0,cancelled,stock_short,synthetic
2025-07-27,Bone-in Ribeye,74.52,73.58,completed,,synthetic
2025-07-27,Brisket,80.77,65.53,partial,labor_short,synthetic
2025-07-27,Chuck Flat,251.16,253.22,completed,,synthetic
2025-07-27,Chuck Primal,502.0,0.0,cancelled,stock_short,synthetic
2025-07-27,Flank,62.41,62.06,completed,,synthetic
2025-07-27,Plate,49.93,48.32,completed,,synthetic
2025-07-27,Pork Belly,346.73,0.0,cancelled,stock_short,synthetic
2025-07-27,Pork Loin,220.27,0.0,cancelled,stock_short,synthetic
2025-07-27,Pork Shoulder,97.08,0.0,cancelled,stock_short,synthetic
2025-07-27,Round,192.43,182.86,completed,,synthetic
2025-07-27,Shank,33.78,25.94,partial,labor_short,synthetic
2025-07-27,Striploin Whole,200.03,207.9,completed,,synthetic
2025-07-27,Tenderloin,21.07,20.11,completed,,synthetic
2025-07-27,Top Sirloin Butt,104.02,99.19,completed,,synthetic
2025-07-27,Wagyu Flat Iron,42.11,42.28,completed,,synthetic
2025-07-28,6X6 Frenched,33.66,33.58,completed,,synthetic
2025-07-28,Blade Eyes,470.11,469.17,completed,,synthetic
2025-07-28,Bone-in Ribeye,55.89,57.0,completed,,synthetic
2025-07-28,Brisket,58.74,57.82,completed,,synthetic
2025-07-28,Chuck Flat,213.11,219.19,completed,,synthetic
2025-07-28,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-28,Flank,46.81,47.42,completed,,synthetic
2025-07-28,Plate,35.66,34.88,completed,,synthetic
2025-07-28,Pork Belly,277.38,277.72,completed,,synthetic
2025-07-28,Pork Loin,176.22,176.38,completed,,synthetic
2025-07-28,Pork Shoulder,69.35,71.32,completed,,synthetic
2025-07-28,Round,162.96,170.26,completed,,synthetic
2025-07-28,Shank,23.5,25.06,completed,,synthetic
2025-07-28,Striploin Whole,160.03,88.44,partial,labor_short,synthetic
2025-07-28,Tenderloin,12.97,8.91,partial,labor_short,synthetic
2025-07-28,Top Sirloin Butt,74.3,74.13,completed,,synthetic
2025-07-28,Wagyu Flat Iron,30.08,31.88,completed,,synthetic
2025-07-29,6X6 Frenched,33.66,33.78,completed,,synthetic
2025-07-29,Blade Eyes,470.11,467.5,completed,,synthetic
2025-07-29,Bone-in Ribeye,55.89,56.25,completed,,synthetic
2025-07-29,Brisket,58.74,59.46,completed,,synthetic
2025-07-29,Chuck Flat,213.11,205.71,completed,,synthetic
2025-07-29,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-29,Flank,46.81,44.37,completed,,synthetic
2025-07-29,Plate,35.66,35.88,completed,,synthetic
2025-07-29,Pork Belly,277.38,277.53,completed,,synthetic
2025-07-29,Pork Loin,176.22,173.59,completed,,synthetic
2025-07-29,Pork Shoulder,69.35,68.25,completed,,synthetic
2025-07-29,Round,162.96,118.7,partial,equipment,synthetic
2025-07-29,Shank,23.5,19.25,partial,labor_short,synthetic
2025-07-29,Striploin Whole,160.03,156.47,completed,,synthetic
2025-07-29,Tenderloin,12.97,12.51,completed,,synthetic
2025-07-29,Top Sirloin Butt,74.3,71.92,completed,,synthetic
2025-07-29,Wagyu Flat Iron,30.08,30.23,completed,,synthetic
2025-07-30,6X6 Frenched,33.66,22.72,partial,equipment,synthetic
2025-07-30,Blade Eyes,470.11,473.89,completed,,synthetic
2025-07-30,Bone-in Ribeye,55.89,58.46,completed,,synthetic
2025-07-30,Brisket,58.74,58.52,completed,,synthetic
2025-07-30,Chuck Flat,213.11,210.5,completed,,synthetic
2025-07-30,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-30,Flank,46.81,24.12,partial,quality_hold,synthetic
2025-07-30,Plate,35.66,34.61,completed,,synthetic
2025-07-30,Pork Belly,277.38,158.89,partial,labor_short,synthetic
2025-07-30,Pork Loin,176.22,174.52,completed,,synthetic
2025-07-30,Pork Shoulder,69.35,71.44,completed,,synthetic
2025-07-30,Round,162.96,161.83,completed,,synthetic
2025-07-30,Shank,23.5,23.61,completed,,synthetic
2025-07-30,Striploin Whole,160.03,157.36,completed,,synthetic
2025-07-30,Tenderloin,12.97,13.33,completed,,synthetic
2025-07-30,Top Sirloin Butt,74.3,74.0,completed,,synthetic
2025-07-30,Wagyu Flat Iron,30.08,28.24,completed,,synthetic
2025-07-31,6X6 Frenched,33.66,23.16,partial,equipment,synthetic
2025-07-31,Blade Eyes,470.11,340.22,partial,quality_hold,synthetic
2025-07-31,Bone-in Ribeye,55.89,55.28,completed,,synthetic
2025-07-31,Brisket,58.74,56.92,completed,,synthetic
2025-07-31,Chuck Flat,213.11,205.32,completed,,synthetic
2025-07-31,Chuck Primal,407.03,0.0,cancelled,stock_short,synthetic
2025-07-31,Flank,46.81,34.47,partial,quality_hold,synthetic
2025-07-31,Plate,35.66,35.25,completed,,synthetic
2025-07-31,Pork Belly,277.38,284.86,completed,,synthetic
2025-07-31,Pork Loin,176.22,172.32,completed,,synthetic
2025-07-31,Pork Shoulder,69.35,49.21,partial,quality_hold,synthetic
2025-07-31,Round,162.96,111.41,partial,quality_hold,synthetic
2025-07-31,Shank,23.5,22.72,completed,,synthetic
2025-07-31,Striploin Whole,160.03,160.55,completed,,synthetic
2025-07-31,Tenderloin,12.97,12.86,completed,,synthetic
2025-07-31,Top Sirloin Butt,74.3,78.25,completed,,synthetic
2025-07-31,Wagyu Flat Iron,30.08,0.0,cancelled,stock_short,synthetic
2025-08-01,6X6 Frenched,42.07,41.33,completed,,synthetic
2025-08-01,Blade Eyes,595.4,598.96,completed,,synthetic
2025-08-01,Bone-in Ribeye,74.52,76.23,completed,,synthetic
2025-08-01,Brisket,80.77,81.25,completed,,synthetic
2025-08-01,Chuck Flat,251.16,252.23,completed,,synthetic
2025-08-01,Chuck Primal,502.0,0.0,cancelled,stock_short,synthetic
2025-08-01,Flank,62.41,60.74,completed,,synthetic
2025-08-01,Plate,49.93,47.45,completed,,synthetic
2025-08-01,Pork Belly,346.73,339.98,completed,,synthetic
2025-08-01,Pork Loin,220.27,157.26,partial,labor_short,synthetic
2025-08-01,Pork Shoulder,97.08,97.02,completed,,synthetic
2025-08-01,Round,192.43,196.45,completed,,synthetic
2025-08-01,Shank,33.78,32.94,completed,,synthetic
2025-08-01,Striploin Whole,200.03,202.3,completed,,synthetic
2025-08-01,Tenderloin,21.07,20.71,completed,,synthetic
2025-08-01,Top Sirloin Butt,104.02,108.62,completed,,synthetic
2025-08-01,Wagyu Flat Iron,42.11,0.0,cancelled,stock_short,synthetic
2025-08-02,6X6 Frenched,50.49,49.15,completed,,synthetic
2025-08-02,Blade Eyes,720.69,688.67,completed,,synthetic
2025-08-02,Bone-in Ribeye,93.15,97.37,completed,,synthetic
2025-08-02,Brisket,102.79,63.09,partial,quality_hold,synthetic
2025-08-02,Chuck Flat,289.22,281.9,completed,,synthetic
2025-08-02,Chuck Primal,596.97,611.53,completed,,synthetic
2025-08-02,Flank,78.01,77.38,completed,,synthetic
2025-08-02,Plate,64.19,64.79,completed,,synthetic
2025-08-02,Pork Belly,416.07,417.33,completed,,synthetic
2025-08-02,Pork Loin,264.33,273.7,completed,,synthetic
2025-08-02,Pork Shoulder,124.82,121.56,completed,,synthetic
2025-08-02,Round,221.9,226.52,completed,,synthetic
2025-08-02,Shank,44.05,43.4,completed,,synthetic
2025-08-02,Striploin Whole,240.04,110.18,partial,equipment,synthetic
2025-08-02,Tenderloin,29.18,15.5,partial,labor_short,synthetic
2025-08-02,Top Sirloin Butt,133.74,132.25,completed,,synthetic
2025-08-02,Wagyu Flat Iron,54.14,54.11,completed,,synthetic
2025-08-03,6X6 Frenched,42.07,41.31,completed,,synthetic
2025-08-03,Blade Eyes,595.4,0.0,cancelled,stock_short,synthetic
2025-08-03,Bone-in Ribeye,74.52,72.86,completed,,synthetic
2025-08-03,Brisket,80.77,39.82,partial,equipment,synthetic
2025-08-03,Chuck Flat,251.16,248.82,completed,,synthetic
2025-08-03,Chuck Primal,502.0,506.85,completed,,synthetic
2025-08-03,Flank,62.41,62.25,completed,,synthetic
2025-08-03,Plate,49.93,50.9,completed,,synthetic
2025-08-03,Pork Belly,346.73,336.28,completed,,synthetic
2025-08-03,Pork Loin,220.27,218.72,completed,,synthetic
2025-08-03,Pork Shoulder,97.08,93.5,completed,,synthetic
2025-08-03,Round,192.43,184.62,completed,,synthetic
2025-08-03,Shank,33.78,34.35,completed,,synthetic
2025-08-03,Striploin Whole,200.03,94.32,partial,labor_short,synthetic
2025-08-03,Tenderloin,21.07,21.01,completed,,synthetic
2025-08-03,Top Sirloin Butt,104.02,103.99,completed,,synthetic
2025-08-03,Wagyu Flat Iron,42.11,42.97,completed,,synthetic
2025-08-04,6X6 Frenched,33.66,35.22,completed,,synthetic
2025-08-04,Blade Eyes,470.11,442.6,completed,,synthetic
2025-08-04,Bone-in Ribeye,55.89,56.32,completed,,synthetic
2025-08-04,Brisket,58.74,57.93,completed,,synthetic
2025-08-04,Chuck Flat,213.11,206.63,completed,,synthetic
2025-08-04,Chuck Primal,407.03,409.33,completed,,synthetic
2025-08-04,Flank,46.81,45.39,completed,,synthetic
2025-08-04,Plate,35.66,34.69,completed,,synthetic
2025-08-04,Pork Belly,277.38,279.45,completed,,synthetic
2025-08-04,Pork Loin,176.22,175.73,completed,,synthetic
2025-08-04,Pork Shoulder,69.35,70.88,completed,,synthetic
2025-08-04,Round,162.96,156.08,completed,,synthetic
2025-08-04,Shank,23.5,23.3,completed,,synthetic
2025-08-04,Striploin Whole,160.03,155.57,completed,,synthetic
2025-08-04,Tenderloin,12.97,12.77,completed,,synthetic
2025-08-04,Top Sirloin Butt,74.3,78.18,completed,,synthetic
2025-08-04,Wagyu Flat Iron,30.08,29.74,completed,,synthetic
2025-08-05,6X6 Frenched,33.66,32.73,completed,,synthetic
