po_id,source_primal,order_date,expected_arrival,quantity_kg,status,supplier,actual_arrival,received_kg,data_source
PO-20250415-01652,Pork Shoulder,2025-04-12,2025-04-15,105.0,delivered,Riverside Pork Supply,2025-04-15,105.0,synthetic
PO-20250417-01653,Pork Shoulder,2025-04-14,2025-04-17,27.0,delivered,Riverside Pork Supply,2025-04-17,27.0,synthetic
PO-20250421-01654,Pork Shoulder,2025-04-18,2025-04-21,123.0,delivered,Riverside Pork Supply,2025-04-21,123.0,synthetic
PO-20250422-01655,Pork Shoulder,2025-04-19,2025-04-22,18.0,delivered,Riverside Pork Supply,2025-04-22,18.0,synthetic
PO-20250423-01656,Pork Shoulder,2025-04-20,2025-04-23,66.0,delivered,Riverside Pork Supply,2025-04-23,66.0,synthetic
PO-20250428-01657,Pork Shoulder,2025-04-25,2025-04-28,78.0,delivered,Riverside Pork Supply,2025-04-28,78.0,synthetic
PO-20250430-01658,Pork Shoulder,2025-04-27,2025-04-30,39.0,delivered,Riverside Pork Supply,2025-04-30,39.0,synthetic
PO-20250503-01659,Pork Shoulder,2025-04-29,2025-05-02,45.0,delivered,Riverside Pork Supply,2025-05-03,45.0,synthetic
PO-20250505-01660,Pork Shoulder,2025-05-02,2025-05-05,120.0,delivered,Riverside Pork Supply,2025-05-05,120.0,synthetic
PO-20250507-01661,Pork Shoulder,2025-05-04,2025-05-07,24.0,delivered,Riverside Pork Supply,2025-05-07,24.0,synthetic
PO-20250510-01662,Pork Shoulder,2025-05-07,2025-05-10,30.0,delivered,Riverside Pork Supply,2025-05-10,30.0,synthetic
PO-20250512-01663,Pork Shoulder,2025-05-09,2025-05-12,105.0,delivered,Riverside Pork Supply,2025-05-12,105.0,synthetic
PO-20250513-01664,Pork Shoulder,2025-05-10,2025-05-13,21.0,delivered,Riverside Pork Supply,2025-05-13,21.0,synthetic
PO-20250520-01665,Pork Shoulder,2025-05-17,2025-05-20,252.0,delivered,Riverside Pork Supply,2025-05-20,252.0,synthetic
PO-20250521-01666,Pork Shoulder,2025-05-16,2025-05-19,72.0,delivered,Riverside Pork Supply,2025-05-21,72.0,synthetic
PO-20250522-01667,Pork Shoulder,2025-05-19,2025-05-22,21.0,delivered,Riverside Pork Supply,2025-05-22,21.0,synthetic
PO-20250524-01668,Pork Shoulder,2025-05-21,2025-05-24,42.0,delivered,Riverside Pork Supply,2025-05-24,42.0,synthetic
PO-20250526-01669,Pork Shoulder,2025-05-23,2025-05-26,60.0,delivered,Riverside Pork Supply,2025-05-26,60.0,synthetic
PO-20250527-01670,Pork Shoulder,2025-05-24,2025-05-27,14.13,short_shipped,Riverside Pork Supply,2025-05-27,12.0,synthetic
PO-20250530-01671,Pork Shoulder,2025-05-27,2025-05-30,60.0,delivered,Riverside Pork Supply,2025-05-30,60.0,synthetic
PO-20250602-01672,Pork Shoulder,2025-05-30,2025-06-02,48.0,delivered,Riverside Pork Supply,2025-06-02,48.0,synthetic
PO-20250603-01673,Pork Shoulder,2025-05-31,2025-06-03,12.0,delivered,Riverside Pork Supply,2025-06-03,12.0,synthetic
PO-20250604-01674,Pork Shoulder,2025-06-01,2025-06-04,90.0,delivered,Riverside Pork Supply,2025-06-04,90.0,synthetic
PO-20250609-01675,Pork Shoulder,2025-06-06,2025-06-09,126.0,delivered,Riverside Pork Supply,2025-06-09,126.0,synthetic
PO-20250611-01676,Pork Shoulder,2025-06-08,2025-06-11,21.0,delivered,Riverside Pork Supply,2025-06-11,21.0,synthetic
PO-20250612-01677,Pork Shoulder,2025-06-09,2025-06-12,51.0,delivered,Riverside Pork Supply,2025-06-12,51.0,synthetic
PO-20250614-01678,Pork Shoulder,2025-06-11,2025-06-14,93.0,delivered,Riverside Pork Supply,2025-06-14,93.0,synthetic
PO-20250616-01679,Pork Shoulder,2025-06-13,2025-06-16,126.0,delivered,Riverside Pork Supply,2025-06-16,126.0,synthetic
PO-20250619-01680,Pork Shoulder,2025-06-16,2025-06-19,24.0,delivered,Riverside Pork Supply,2025-06-19,24.0,synthetic
PO-20250621-01681,Pork Shoulder,2025-06-18,2025-06-21,36.0,delivered,Riverside Pork Supply,2025-06-21,36.0,synthetic
PO-20250623-01682,Pork Shoulder,2025-06-18,2025-06-21,120.0,delivered,Riverside Pork Supply,2025-06-23,120.0,synthetic
PO-20250625-01683,Pork Shoulder,2025-06-22,2025-06-25,57.0,delivered,Riverside Pork Supply,2025-06-25,57.0,synthetic
PO-20250628-01684,Pork Shoulder,2025-06-25,2025-06-28,48.0,delivered,Riverside Pork Supply,2025-06-28,48.0,synthetic
PO-20250630-01685,Pork Shoulder,2025-06-27,2025-06-30,27.0,delivered,Riverside Pork Supply,2025-06-30,27.0,synthetic
PO-20250702-01686,Pork Shoulder,2025-06-29,2025-07-02,45.0,delivered,Riverside Pork Supply,2025-07-02,45.0,synthetic
PO-20250703-01687,Pork Shoulder,2025-06-30,2025-07-03,27.0,delivered,Riverside Pork Supply,2025-07-03,27.0,synthetic
PO-20250705-01688,Pork Shoulder,2025-07-02,2025-07-05,6.0,delivered,Riverside Pork Supply,2025-07-05,6.0,synthetic
PO-20250707-01689,Pork Shoulder,2025-07-04,2025-07-07,135.0,delivered,Riverside Pork Supply,2025-07-07,135.0,synthetic
PO-20250708-01690,Pork Shoulder,2025-07-05,2025-07-08,39.0,delivered,Riverside Pork Supply,2025-07-08,39.0,synthetic
PO-20250710-01691,Pork Shoulder,2025-07-07,2025-07-10,24.0,delivered,Riverside Pork Supply,2025-07-10,24.0,synthetic
PO-20250719-01692,Pork Shoulder,2025-07-16,2025-07-19,255.0,delivered,Riverside Pork Supply,2025-07-19,255.0,synthetic
PO-20250721-01693,Pork Shoulder,2025-07-18,2025-07-21,129.0,delivered,Riverside Pork Supply,2025-07-21,129.0,synthetic
PO-20250722-01694,Pork Shoulder,2025-07-19,2025-07-22,9.0,delivered,Riverside Pork Supply,2025-07-22,9.0,synthetic
PO-20250723-01695,Pork Shoulder,2025-07-20,2025-07-23,9.0,delivered,Riverside Pork Supply,2025-07-23,9.0,synthetic
PO-20250728-01696,Pork Shoulder,2025-07-25,2025-07-28,303.0,delivered,Riverside Pork Supply,2025-07-28,303.0,synthetic
PO-20250731-01697,Pork Shoulder,2025-07-28,2025-07-31,51.0,delivered,Riverside Pork Supply,2025-07-31,51.0,synthetic
PO-20250801-01698,Pork Shoulder,2025-07-29,2025-08-01,21.0,delivered,Riverside Pork Supply,2025-08-01,21.0,synthetic
PO-20250805-01699,Pork Shoulder,2025-08-02,2025-08-05,255.0,delivered,Riverside Pork Supply,2025-08-05,255.0,synthetic
PO-20250809-01700,Pork Shoulder,2025-08-06,2025-08-09,93.0,delivered,Riverside Pork Supply,2025-08-09,93.0,synthetic
PO-20250811-01701,Pork Shoulder,2025-08-08,2025-08-11,108.0,delivered,Riverside Pork Supply,2025-08-11,108.0,synthetic
PO-20250813-01702,Pork Shoulder,2025-08-10,2025-08-13,72.0,delivered,Riverside Pork Supply,2025-08-13,72.0,synthetic
PO-20250815-01703,Pork Shoulder,2025-08-12,2025-08-15,42.0,delivered,Riverside Pork Supply,2025-08-15,42.0,synthetic
PO-20250818-01704,Pork Shoulder,2025-08-15,2025-08-18,147.0,delivered,Riverside Pork Supply,2025-08-18,147.0,synthetic
PO-20250821-01705,Pork Shoulder,2025-08-18,2025-08-21,24.0,delivered,Riverside Pork Supply,2025-08-21,24.0,synthetic
PO-20250822-01706,Pork Shoulder,2025-08-19,2025-08-22,6.0,delivered,Riverside Pork Supply,2025-08-22,6.0,synthetic
PO-20250823-01707,Pork Shoulder,2025-08-20,2025-08-23,21.0,delivered,Riverside Pork Supply,2025-08-23,21.0,synthetic
PO-20250825-01708,Pork Shoulder,2025-08-22,2025-08-25,81.0,delivered,Riverside Pork Supply,2025-08-25,81.0,synthetic
PO-20250826-01709,Pork Shoulder,2025-08-23,2025-08-26,45.0,delivered,Riverside Pork Supply,2025-08-26,45.0,synthetic
PO-20250828-01710,Pork Shoulder,2025-08-23,2025-08-26,42.0,delivered,Riverside Pork Supply,2025-08-28,42.0,synthetic
PO-20250830-01711,Pork Shoulder,2025-08-27,2025-08-30,4.06,short_shipped,Riverside Pork Supply,2025-08-30,3.0,synthetic
PO-20250902-01712,Pork Shoulder,2025-08-30,2025-09-02,213.0,delivered,Riverside Pork Supply,2025-09-02,213.0,synthetic
PO-20250904-01713,Pork Shoulder,2025-09-01,2025-09-04,27.0,delivered,Riverside Pork Supply,2025-09-04,27.0,synthetic
PO-20250905-01714,Pork Shoulder,2025-09-02,2025-09-05,18.0,delivered,Riverside Pork Supply,2025-09-05,18.0,synthetic
PO-20250908-01715,Pork Shoulder,2025-09-05,2025-09-08,129.0,delivered,Riverside Pork Supply,2025-09-08,129.0,synthetic
PO-20250909-01716,Pork Shoulder,2025-09-06,2025-09-09,3.0,delivered,Riverside Pork Supply,2025-09-09,3.0,synthetic
PO-20250912-01717,Pork Shoulder,2025-09-09,2025-09-12,15.0,delivered,Riverside Pork Supply,2025-09-12,15.0,synthetic
PO-20250913-01718,Pork Shoulder,2025-09-08,2025-09-11,15.0,delivered,Riverside Pork Supply,2025-09-13,15.0,synthetic
PO-20250915-01719,Pork Shoulder,2025-09-12,2025-09-15,12.0,delivered,Riverside Pork Supply,2025-09-15,12.0,synthetic
PO-20250916-01720,Pork Shoulder,2025-09-13,2025-09-16,60.0,delivered,Riverside Pork Supply,2025-09-16,60.0,synthetic
PO-20250919-01721,Pork Shoulder,2025-09-16,2025-09-19,9.0,delivered,Riverside Pork Supply,2025-09-19,9.0,synthetic
PO-20250920-01722,Pork Shoulder,2025-09-17,2025-09-20,6.0,delivered,Riverside Pork Supply,2025-09-20,6.0,synthetic
PO-20250922-01723,Pork Shoulder,2025-09-19,2025-09-22,108.0,delivered,Riverside Pork Supply,2025-09-22,108.0,synthetic
PO-20250924-01724,Pork Shoulder,2025-09-21,2025-09-24,78.0,delivered,Riverside Pork Supply,2025-09-24,78.0,synthetic
PO-20250929-01725,Pork Shoulder,2025-09-26,2025-09-29,123.0,delivered,Riverside Pork Supply,2025-09-29,123.0,synthetic
PO-20251002-01726,Pork Shoulder,2025-09-29,2025-10-02,99.0,delivered,Riverside Pork Supply,2025-10-02,99.0,synthetic
PO-20251003-01727,Pork Shoulder,2025-09-27,2025-09-30,9.0,delivered,Riverside Pork Supply,2025-10-03,9.0,synthetic
PO-20251006-01728,Pork Shoulder,2025-10-03,2025-10-06,54.0,delivered,Riverside Pork Supply,2025-10-06,54.0,synthetic
PO-20251007-01729,Pork Shoulder,2025-10-04,2025-10-07,69.77,short_shipped,Riverside Pork Supply,2025-10-07,51.0,synthetic
PO-20251009-01730,Pork Shoulder,2025-10-06,2025-10-09,72.0,delivered,Riverside Pork Supply,2025-10-09,72.0,synthetic
PO-20251014-01731,Pork Shoulder,2025-10-11,2025-10-14,189.0,delivered,Riverside Pork Supply,2025-10-14,189.0,synthetic
PO-20251016-01732,Pork Shoulder,2025-10-13,2025-10-16,18.0,delivered,Riverside Pork Supply,2025-10-16,18.0,synthetic
PO-20251020-01733,Pork Shoulder,2025-10-16,2025-10-19,72.0,delivered,Riverside Pork Supply,2025-10-20,72.0,synthetic
PO-20251021-01734,Pork Shoulder,2025-10-18,2025-10-21,12.0,delivered,Riverside Pork Supply,2025-10-21,12.0,synthetic
PO-20251022-01735,Pork Shoulder,2025-10-19,2025-10-22,75.0,delivered,Riverside Pork Supply,2025-10-22,75.0,synthetic
PO-20251027-01736,Pork Shoulder,2025-10-24,2025-10-27,129.0,delivered,Riverside Pork Supply,2025-10-27,129.0,synthetic
PO-20251028-01737,Pork Shoulder,2025-10-25,2025-10-28,48.0,delivered,Riverside Pork Supply,2025-10-28,48.0,synthetic
PO-20251101-01738,Pork Shoulder,2025-10-29,2025-11-01,51.0,delivered,Riverside Pork Supply,2025-11-01,51.0,synthetic
PO-20251103-01739,Pork Shoulder,2025-10-31,2025-11-03,27.0,delivered,Riverside Pork Supply,2025-11-03,27.0,synthetic
PO-20251104-01740,Pork Shoulder,2025-11-01,2025-11-04,113.14,short_shipped,Riverside Pork Supply,2025-11-04,84.0,synthetic
PO-20251106-01741,Pork Shoulder,2025-11-02,2025-11-05,48.0,delivered,Riverside Pork Supply,2025-11-06,48.0,synthetic
PO-20251108-01742,Pork Shoulder,2025-11-04,2025-11-07,48.0,delivered,Riverside Pork Supply,2025-11-08,48.0,synthetic
PO-20251110-01743,Pork Shoulder,2025-11-07,2025-11-10,6.0,delivered,Riverside Pork Supply,2025-11-10,6.0,synthetic
PO-20251111-01744,Pork Shoulder,2025-11-06,2025-11-09,50.52,short_shipped,Riverside Pork Supply,2025-11-11,39.0,synthetic
PO-20251114-01745,Pork Shoulder,2025-11-11,2025-11-14,90.0,delivered,Riverside Pork Supply,2025-11-14,90.0,synthetic
PO-20251117-01746,Pork Shoulder,2025-11-14,2025-11-17,22.26,short_shipped,Riverside Pork Supply,2025-11-17,18.0,synthetic
PO-20251118-01747,Pork Shoulder,2025-11-14,2025-11-17,90.0,delivered,Riverside Pork Supply,2025-11-18,90.0,synthetic
PO-20251121-01748,Pork Shoulder,2025-11-18,2025-11-21,51.0,delivered,Riverside Pork Supply,2025-11-21,51.0,synthetic
PO-20251122-01749,Pork Shoulder,2025-11-19,2025-11-22,3.0,delivered,Riverside Pork Supply,2025-11-22,3.0,synthetic
PO-20251124-01750,Pork Shoulder,2025-11-21,2025-11-24,93.0,delivered,Riverside Pork Supply,2025-11-24,93.0,synthetic
PO-20251125-01751,Pork Shoulder,2025-11-22,2025-11-25,9.0,delivered,Riverside Pork Supply,2025-11-25,9.0,synthetic
PO-20251129-01752,Pork Shoulder,2025-11-26,2025-11-29,18.0,delivered,Riverside Pork Supply,2025-11-29,18.0,synthetic
PO-20251201-01753,Pork Shoulder,2025-11-28,2025-12-01,51.0,delivered,Riverside Pork Supply,2025-12-01,51.0,synthetic
PO-20251202-01754,Pork Shoulder,2025-11-29,2025-12-02,15.0,delivered,Riverside Pork Supply,2025-12-02,15.0,synthetic
PO-20251203-01755,Pork Shoulder,2025-11-30,2025-12-03,69.0,delivered,Riverside Pork Supply,2025-12-03,69.0,synthetic
PO-20251206-01756,Pork Shoulder,2025-12-03,2025-12-06,48.0,delivered,Riverside Pork Supply,2025-12-06,48.0,synthetic
PO-20251208-01757,Pork Shoulder,2025-12-05,2025-12-08,111.0,delivered,Riverside Pork Supply,2025-12-08,111.0,synthetic
PO-20251209-01758,Pork Shoulder,2025-12-06,2025-12-09,12.0,delivered,Riverside Pork Supply,2025-12-09,12.0,synthetic
PO-20251215-01759,Pork Shoulder,2025-12-12,2025-12-15,42.0,delivered,Riverside Pork Supply,2025-12-15,42.0,synthetic
PO-20251216-01760,Pork Shoulder,2025-12-13,2025-12-16,93.0,delivered,Riverside Pork Supply,2025-12-16,93.0,synthetic
PO-20251219-01761,Pork Shoulder,2025-12-16,2025-12-19,33.0,delivered,Riverside Pork Supply,2025-12-19,33.0,synthetic
PO-20251224-01762,Pork Shoulder,2025-12-21,2025-12-24,246.0,delivered,Riverside Pork Supply,2025-12-24,246.0,synthetic
PO-20251227-01763,Pork Shoulder,2025-12-21,2025-12-24,33.74,short_shipped,Riverside Pork Supply,2025-12-27,24.0,synthetic
PO-20251229-01764,Pork Shoulder,2025-12-26,2025-12-29,237.0,delivered,Riverside Pork Supply,2025-12-29,237.0,synthetic
PO-20251231-01765,Pork Shoulder,2025-12-28,2025-12-31,6.0,delivered,Riverside Pork Supply,2025-12-31,6.0,synthetic
PO-20250106-01766,Round,2025-01-03,2025-01-05,204.0,delivered,Northlake Beef Co.,2025-01-06,204.0,synthetic
PO-20250110-01767,Round,2025-01-08,2025-01-10,27.0,delivered,Northlake Beef Co.,2025-01-10,27.0,synthetic
PO-20250113-01768,Round,2025-01-11,2025-01-13,154.49,short_shipped,Northlake Beef Co.,2025-01-13,132.0,synthetic
PO-20250114-01769,Round,2025-01-12,2025-01-14,45.0,delivered,Northlake Beef Co.,2025-01-14,45.0,synthetic
PO-20250116-01770,Round,2025-01-14,2025-01-16,69.0,delivered,Northlake Beef Co.,2025-01-16,69.0,synthetic
PO-20250117-01771,Round,2025-01-15,2025-01-17,6.0,delivered,Northlake Beef Co.,2025-01-17,6.0,synthetic
PO-20250120-01772,Round,2025-01-17,2025-01-19,210.0,delivered,Northlake Beef Co.,2025-01-20,210.0,synthetic
PO-20250122-01773,Round,2025-01-20,2025-01-22,90.0,delivered,Northlake Beef Co.,2025-01-22,90.0,synthetic
PO-20250124-01774,Round,2025-01-22,2025-01-24,30.0,delivered,Northlake Beef Co.,2025-01-24,30.0,synthetic
PO-20250125-01775,Round,2025-01-23,2025-01-25,3.0,delivered,Northlake Beef Co.,2025-01-25,3.0,synthetic
PO-20250131-01776,Round,2025-01-29,2025-01-31,333.0,delivered,Northlake Beef Co.,2025-01-31,333.0,synthetic
PO-20250201-01777,Round,2025-01-30,2025-02-01,9.0,delivered,Northlake Beef Co.,2025-02-01,9.0,synthetic
PO-20250207-01778,Round,2025-02-05,2025-02-07,270.0,delivered,Northlake Beef Co.,2025-02-07,270.0,synthetic
PO-20250208-01779,Round,2025-02-06,2025-02-08,6.0,delivered,Northlake Beef Co.,2025-02-08,6.0,synthetic
PO-20250210-01780,Round,2025-02-08,2025-02-10,138.0,delivered,Northlake Beef Co.,2025-02-10,138.0,synthetic
PO-20250211-01781,Round,2025-02-09,2025-02-11,33.0,delivered,Northlake Beef Co.,2025-02-11,33.0,synthetic
PO-20250212-01782,Round,2025-02-10,2025-02-12,45.0,delivered,Northlake Beef Co.,2025-02-12,45.0,synthetic
PO-20250218-01783,Round,2025-02-16,2025-02-18,324.0,delivered,Northlake Beef Co.,2025-02-18,324.0,synthetic
PO-20250220-01784,Round,2025-02-16,2025-02-18,39.0,delivered,Northlake Beef Co.,2025-02-20,39.0,synthetic
PO-20250224-01785,Round,2025-02-22,2025-02-24,150.0,delivered,Northlake Beef Co.,2025-02-24,150.0,synthetic
PO-20250225-01786,Round,2025-02-20,2025-02-22,102.0,delivered,Northlake Beef Co.,2025-02-25,102.0,synthetic
PO-20250228-01787,Round,2025-02-26,2025-02-28,36.0,delivered,Northlake Beef Co.,2025-02-28,36.0,synthetic
PO-20250301-01788,Round,2025-02-27,2025-03-01,3.0,delivered,Northlake Beef Co.,2025-03-01,3.0,synthetic
PO-20250303-01789,Round,2025-03-01,2025-03-03,78.0,delivered,Northlake Beef Co.,2025-03-03,78.0,synthetic
PO-20250304-01790,Round,2025-03-02,2025-03-04,72.0,delivered,Northlake Beef Co.,2025-03-04,72.0,synthetic
PO-20250306-01791,Round,2025-03-04,2025-03-06,3.0,delivered,Northlake Beef Co.,2025-03-06,3.0,synthetic
PO-20250307-01792,Round,2025-03-05,2025-03-07,60.0,delivered,Northlake Beef Co.,2025-03-07,60.0,synthetic
PO-20250310-01793,Round,2025-03-08,2025-03-10,195.0,delivered,Northlake Beef Co.,2025-03-10,195.0,synthetic
PO-20250311-01794,Round,2025-03-09,2025-03-11,42.0,delivered,Northlake Beef Co.,2025-03-11,42.0,synthetic
PO-20250315-01795,Round,2025-03-13,2025-03-15,18.0,delivered,Northlake Beef Co.,2025-03-15,18.0,synthetic
PO-20250320-01796,Round,2025-03-18,2025-03-20,228.0,delivered,Northlake Beef Co.,2025-03-20,228.0,synthetic
PO-20250321-01797,Round,2025-03-19,2025-03-21,60.0,delivered,Northlake Beef Co.,2025-03-21,60.0,synthetic
PO-20250326-01798,Round,2025-03-24,2025-03-26,282.0,delivered,Northlake Beef Co.,2025-03-26,282.0,synthetic
PO-20250328-01799,Round,2025-03-26,2025-03-28,75.0,delivered,Northlake Beef Co.,2025-03-28,75.0,synthetic
PO-20250331-01800,Round,2025-03-29,2025-03-31,132.0,delivered,Northlake Beef Co.,2025-03-31,132.0,synthetic
PO-20250401-01801,Round,2025-03-30,2025-04-01,9.0,delivered,Northlake Beef Co.,2025-04-01,9.0,synthetic
PO-20250402-01802,Round,2025-03-31,2025-04-02,45.0,delivered,Northlake Beef Co.,2025-04-02,45.0,synthetic
PO-20250403-01803,Round,2025-04-01,2025-04-03,6.0,delivered,Northlake Beef Co.,2025-04-03,6.0,synthetic
PO-20250408-01804,Round,2025-04-06,2025-04-08,315.0,delivered,Northlake Beef Co.,2025-04-08,315.0,synthetic
PO-20250410-01805,Round,2025-04-08,2025-04-10,57.0,delivered,Northlake Beef Co.,2025-04-10,57.0,synthetic
PO-20250412-01806,Round,2025-04-10,2025-04-12,21.62,short_shipped,Northlake Beef Co.,2025-04-12,18.0,synthetic
PO-20250414-01807,Round,2025-04-12,2025-04-14,207.0,delivered,Northlake Beef Co.,2025-04-14,207.0,synthetic
PO-20250417-01808,Round,2025-04-15,2025-04-17,63.0,delivered,Northlake Beef Co.,2025-04-17,63.0,synthetic
PO-20250421-01809,Round,2025-04-19,2025-04-21,189.0,delivered,Northlake Beef Co.,2025-04-21,189.0,synthetic
PO-20250422-01810,Round,2025-04-20,2025-04-22,6.0,delivered,Northlake Beef Co.,2025-04-22,6.0,synthetic
PO-20250423-01811,Round,2025-04-21,2025-04-23,66.0,delivered,Northlake Beef Co.,2025-04-23,66.0,synthetic
PO-20250426-01812,Round,2025-04-24,2025-04-26,18.0,delivered,Northlake Beef Co.,2025-04-26,18.0,synthetic
PO-20250428-01813,Round,2025-04-26,2025-04-28,204.0,delivered,Northlake Beef Co.,2025-04-28,204.0,synthetic
PO-20250429-01814,Round,2025-04-27,2025-04-29,24.0,delivered,Northlake Beef Co.,2025-04-29,24.0,synthetic
PO-20250503-01815,Round,2025-05-01,2025-05-03,306.0,delivered,Northlake Beef Co.,2025-05-03,306.0,synthetic
PO-20250505-01816,Round,2025-05-03,2025-05-05,162.0,delivered,Northlake Beef Co.,2025-05-05,162.0,synthetic
PO-20250506-01817,Round,2025-05-04,2025-05-06,33.0,delivered,Northlake Beef Co.,2025-05-06,33.0,synthetic
PO-20250509-01818,Round,2025-05-07,2025-05-09,6.0,delivered,Northlake Beef Co.,2025-05-09,6.0,synthetic
PO-20250510-01819,Round,2025-05-08,2025-05-10,9.0,delivered,Northlake Beef Co.,2025-05-10,9.0,synthetic
PO-20250512-01820,Round,2025-05-10,2025-05-12,90.0,delivered,Northlake Beef Co.,2025-05-12,90.0,synthetic
PO-20250513-01821,Round,2025-05-11,2025-05-13,78.0,delivered,Northlake Beef Co.,2025-05-13,78.0,synthetic
PO-20250514-01822,Round,2025-05-12,2025-05-14,27.0,delivered,Northlake Beef Co.,2025-05-14,27.0,synthetic
PO-20250517-01823,Round,2025-05-15,2025-05-17,102.0,delivered,Northlake Beef Co.,2025-05-17,102.0,synthetic
PO-20250520-01824,Round,2025-05-18,2025-05-20,252.0,delivered,Northlake Beef Co.,2025-05-20,252.0,synthetic
PO-20250524-01825,Round,2025-05-22,2025-05-24,18.0,delivered,Northlake Beef Co.,2025-05-24,18.0,synthetic
PO-20250526-01826,Round,2025-05-22,2025-05-24,135.0,delivered,Northlake Beef Co.,2025-05-26,135.0,synthetic
PO-20250527-01827,Round,2025-05-25,2025-05-27,45.0,delivered,Northlake Beef Co.,2025-05-27,45.0,synthetic
PO-20250529-01828,Round,2025-05-27,2025-05-29,24.0,delivered,Northlake Beef Co.,2025-05-29,24.0,synthetic
PO-20250530-01829,Round,2025-05-28,2025-05-30,21.0,delivered,Northlake Beef Co.,2025-05-30,21.0,synthetic
PO-20250531-01830,Round,2025-05-29,2025-05-31,39.0,delivered,Northlake Beef Co.,2025-05-31,39.0,synthetic
PO-20250606-01831,Round,2025-06-04,2025-06-06,294.0,delivered,Northlake Beef Co.,2025-06-06,294.0,synthetic
PO-20250609-01832,Round,2025-06-07,2025-06-09,264.0,delivered,Northlake Beef Co.,2025-06-09,264.0,synthetic
PO-20250611-01833,Round,2025-06-09,2025-06-11,60.34,short_shipped,Northlake Beef Co.,2025-06-11,57.0,synthetic
PO-20250613-01834,Round,2025-06-11,2025-06-13,3.0,delivered,Northlake Beef Co.,2025-06-13,3.0,synthetic
PO-20250614-01835,Round,2025-06-12,2025-06-14,27.0,delivered,Northlake Beef Co.,2025-06-14,27.0,synthetic
PO-20250616-01836,Round,2025-06-14,2025-06-16,213.0,delivered,Northlake Beef Co.,2025-06-16,213.0,synthetic
PO-20250617-01837,Round,2025-06-15,2025-06-17,24.0,delivered,Northlake Beef Co.,2025-06-17,24.0,synthetic
