schedule_date,source_primal,planned_primal_kg,status,priority,notes
2025-08-07,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-07,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-07,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-07,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-07,Plate,35.66,completed,low,today + next-day buffer
2025-08-07,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-07,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-07,Round,162.96,cancelled,normal,today + next-day buffer
2025-08-07,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-07,Blade Eyes,470.11,cancelled,high,today + next-day buffer
2025-08-07,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-07,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-07,Shank,23.5,completed,low,today + next-day buffer
2025-08-07,Brisket,58.74,cancelled,normal,today + next-day buffer
2025-08-08,Flank,62.41,completed,low,today + next-day buffer
2025-08-08,6X6 Frenched,42.07,completed,low,today + next-day buffer
2025-08-08,Wagyu Flat Iron,42.11,completed,low,today + next-day buffer
2025-08-08,Pork Belly,346.73,completed,high,today + next-day buffer
2025-08-08,Tenderloin,21.07,completed,low,today + next-day buffer
2025-08-08,Chuck Primal,502.0,completed,high,today + next-day buffer
2025-08-08,Striploin Whole,200.03,completed,normal,today + next-day buffer
2025-08-08,Plate,49.93,completed,low,today + next-day buffer
2025-08-08,Pork Shoulder,97.08,completed,normal,today + next-day buffer
2025-08-08,Chuck Flat,251.16,completed,high,today + next-day buffer
2025-08-08,Round,192.43,cancelled,normal,today + next-day buffer
2025-08-08,Pork Loin,220.27,completed,high,today + next-day buffer
2025-08-08,Blade Eyes,595.4,cancelled,high,today + next-day buffer
2025-08-08,Bone-in Ribeye,74.52,completed,normal,today + next-day buffer
2025-08-08,Top Sirloin Butt,104.02,completed,normal,today + next-day buffer
2025-08-08,Shank,33.78,partial,low,today + next-day buffer
2025-08-08,Brisket,80.77,completed,normal,today + next-day buffer
2025-08-09,Flank,78.01,completed,low,today + next-day buffer
2025-08-09,6X6 Frenched,50.49,completed,low,today + next-day buffer
2025-08-09,Wagyu Flat Iron,54.14,partial,low,today + next-day buffer
2025-08-09,Pork Belly,416.07,completed,high,today + next-day buffer
2025-08-09,Tenderloin,29.18,completed,low,today + next-day buffer
2025-08-09,Chuck Primal,596.97,cancelled,high,today + next-day buffer
2025-08-09,Striploin Whole,240.04,completed,normal,today + next-day buffer
2025-08-09,Plate,64.19,completed,low,today + next-day buffer
2025-08-09,Pork Shoulder,124.82,completed,normal,today + next-day buffer
2025-08-09,Chuck Flat,289.22,completed,high,today + next-day buffer
2025-08-09,Round,221.9,completed,normal,today + next-day buffer
2025-08-09,Pork Loin,264.33,completed,high,today + next-day buffer
2025-08-09,Blade Eyes,720.69,cancelled,high,today + next-day buffer
2025-08-09,Bone-in Ribeye,93.15,completed,normal,today + next-day buffer
2025-08-09,Top Sirloin Butt,133.74,completed,normal,today + next-day buffer
2025-08-09,Shank,44.05,completed,low,today + next-day buffer
2025-08-09,Brisket,102.79,completed,normal,today + next-day buffer
2025-08-10,Flank,62.41,completed,low,today + next-day buffer
2025-08-10,6X6 Frenched,42.07,completed,low,today + next-day buffer
2025-08-10,Wagyu Flat Iron,42.11,completed,low,today + next-day buffer
2025-08-10,Pork Belly,346.73,partial,high,today + next-day buffer
2025-08-10,Tenderloin,21.07,completed,low,today + next-day buffer
2025-08-10,Chuck Primal,502.0,cancelled,high,today + next-day buffer
2025-08-10,Striploin Whole,200.03,completed,normal,today + next-day buffer
2025-08-10,Plate,49.93,completed,low,today + next-day buffer
2025-08-10,Pork Shoulder,97.08,completed,normal,today + next-day buffer
2025-08-10,Chuck Flat,251.16,completed,high,today + next-day buffer
2025-08-10,Round,192.43,completed,normal,today + next-day buffer
2025-08-10,Pork Loin,220.27,completed,high,today + next-day buffer
2025-08-10,Blade Eyes,595.4,cancelled,high,today + next-day buffer
2025-08-10,Bone-in Ribeye,74.52,completed,normal,today + next-day buffer
2025-08-10,Top Sirloin Butt,104.02,completed,normal,today + next-day buffer
2025-08-10,Shank,33.78,completed,low,today + next-day buffer
2025-08-10,Brisket,80.77,completed,normal,today + next-day buffer
2025-08-11,Flank,46.81,completed,low,today + next-day buffer
2025-08-11,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-11,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-11,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-11,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-11,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-11,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-11,Plate,35.66,completed,low,today + next-day buffer
2025-08-11,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-11,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-11,Round,162.96,completed,normal,today + next-day buffer
2025-08-11,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-11,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-11,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-11,Top Sirloin Butt,74.3,partial,normal,today + next-day buffer
2025-08-11,Shank,23.5,completed,low,today + next-day buffer
2025-08-11,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-12,Flank,46.81,completed,low,today + next-day buffer
2025-08-12,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-12,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-12,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-12,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-12,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-12,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-12,Plate,35.66,completed,low,today + next-day buffer
2025-08-12,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-12,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-12,Round,162.96,partial,normal,today + next-day buffer
2025-08-12,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-12,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-12,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-12,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-12,Shank,23.5,completed,low,today + next-day buffer
2025-08-12,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-13,Flank,46.81,partial,low,today + next-day buffer
2025-08-13,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-13,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-13,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-13,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-13,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-13,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-13,Plate,35.66,completed,low,today + next-day buffer
2025-08-13,Pork Shoulder,69.35,partial,normal,today + next-day buffer
2025-08-13,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-13,Round,162.96,completed,normal,today + next-day buffer
2025-08-13,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-13,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-13,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-13,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-13,Shank,23.5,completed,low,today + next-day buffer
2025-08-13,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-14,Flank,46.81,completed,low,today + next-day buffer
2025-08-14,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-14,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-14,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-14,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-14,Chuck Primal,407.03,cancelled,high,today + next-day buffer
2025-08-14,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-14,Plate,35.66,completed,low,today + next-day buffer
2025-08-14,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-14,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-14,Round,162.96,completed,normal,today + next-day buffer
2025-08-14,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-14,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-14,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-14,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-14,Shank,23.5,completed,low,today + next-day buffer
2025-08-14,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-15,Flank,62.41,completed,low,today + next-day buffer
2025-08-15,6X6 Frenched,42.07,completed,low,today + next-day buffer
2025-08-15,Wagyu Flat Iron,42.11,completed,low,today + next-day buffer
2025-08-15,Pork Belly,346.73,completed,high,today + next-day buffer
2025-08-15,Tenderloin,21.07,completed,low,today + next-day buffer
2025-08-15,Chuck Primal,502.0,cancelled,high,today + next-day buffer
2025-08-15,Striploin Whole,200.03,completed,normal,today + next-day buffer
2025-08-15,Plate,49.93,completed,low,today + next-day buffer
2025-08-15,Pork Shoulder,97.08,partial,normal,today + next-day buffer
2025-08-15,Chuck Flat,251.16,completed,high,today + next-day buffer
2025-08-15,Round,192.43,completed,normal,today + next-day buffer
2025-08-15,Pork Loin,220.27,partial,high,today + next-day buffer
2025-08-15,Blade Eyes,595.4,completed,high,today + next-day buffer
2025-08-15,Bone-in Ribeye,74.52,completed,normal,today + next-day buffer
2025-08-15,Top Sirloin Butt,104.02,completed,normal,today + next-day buffer
2025-08-15,Shank,33.78,completed,low,today + next-day buffer
2025-08-15,Brisket,80.77,completed,normal,today + next-day buffer
2025-08-16,Flank,78.01,completed,low,today + next-day buffer
2025-08-16,6X6 Frenched,50.49,completed,low,today + next-day buffer
2025-08-16,Wagyu Flat Iron,54.14,completed,low,today + next-day buffer
2025-08-16,Pork Belly,416.07,completed,high,today + next-day buffer
2025-08-16,Tenderloin,29.18,completed,low,today + next-day buffer
2025-08-16,Chuck Primal,596.97,cancelled,high,today + next-day buffer
2025-08-16,Striploin Whole,240.04,completed,normal,today + next-day buffer
2025-08-16,Plate,64.19,completed,low,today + next-day buffer
2025-08-16,Pork Shoulder,124.82,completed,normal,today + next-day buffer
2025-08-16,Chuck Flat,289.22,completed,high,today + next-day buffer
2025-08-16,Round,221.9,completed,normal,today + next-day buffer
2025-08-16,Pork Loin,264.33,completed,high,today + next-day buffer
2025-08-16,Blade Eyes,720.69,completed,high,today + next-day buffer
2025-08-16,Bone-in Ribeye,93.15,completed,normal,today + next-day buffer
2025-08-16,Top Sirloin Butt,133.74,completed,normal,today + next-day buffer
2025-08-16,Shank,44.05,completed,low,today + next-day buffer
2025-08-16,Brisket,102.79,completed,normal,today + next-day buffer
2025-08-17,Flank,62.41,completed,low,today + next-day buffer
2025-08-17,6X6 Frenched,42.07,completed,low,today + next-day buffer
2025-08-17,Wagyu Flat Iron,42.11,completed,low,today + next-day buffer
2025-08-17,Pork Belly,346.73,completed,high,today + next-day buffer
2025-08-17,Tenderloin,21.07,completed,low,today + next-day buffer
2025-08-17,Chuck Primal,502.0,cancelled,high,today + next-day buffer
2025-08-17,Striploin Whole,200.03,partial,normal,today + next-day buffer
2025-08-17,Plate,49.93,completed,low,today + next-day buffer
2025-08-17,Pork Shoulder,97.08,completed,normal,today + next-day buffer
2025-08-17,Chuck Flat,251.16,completed,high,today + next-day buffer
2025-08-17,Round,192.43,cancelled,normal,today + next-day buffer
2025-08-17,Pork Loin,220.27,completed,high,today + next-day buffer
2025-08-17,Blade Eyes,595.4,cancelled,high,today + next-day buffer
2025-08-17,Bone-in Ribeye,74.52,completed,normal,today + next-day buffer
2025-08-17,Top Sirloin Butt,104.02,completed,normal,today + next-day buffer
2025-08-17,Shank,33.78,partial,low,today + next-day buffer
2025-08-17,Brisket,80.77,completed,normal,today + next-day buffer
2025-08-18,Flank,46.81,completed,low,today + next-day buffer
2025-08-18,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-18,Wagyu Flat Iron,30.08,partial,low,today + next-day buffer
2025-08-18,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-18,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-18,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-18,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-18,Plate,35.66,completed,low,today + next-day buffer
2025-08-18,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-18,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-18,Round,162.96,cancelled,normal,today + next-day buffer
2025-08-18,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-18,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-18,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-18,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-18,Shank,23.5,completed,low,today + next-day buffer
2025-08-18,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-19,Flank,46.81,completed,low,today + next-day buffer
2025-08-19,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-19,Wagyu Flat Iron,30.08,partial,low,today + next-day buffer
2025-08-19,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-19,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-19,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-19,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-19,Plate,35.66,completed,low,today + next-day buffer
2025-08-19,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-19,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-19,Round,162.96,cancelled,normal,today + next-day buffer
2025-08-19,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-19,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-19,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-19,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-19,Shank,23.5,completed,low,today + next-day buffer
2025-08-19,Brisket,58.74,partial,normal,today + next-day buffer
2025-08-20,Flank,46.81,completed,low,today + next-day buffer
2025-08-20,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-20,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-20,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-20,Tenderloin,12.97,completed,low,today + next-day buffer
2025-08-20,Chuck Primal,407.03,completed,high,today + next-day buffer
2025-08-20,Striploin Whole,160.03,completed,normal,today + next-day buffer
2025-08-20,Plate,35.66,completed,low,today + next-day buffer
2025-08-20,Pork Shoulder,69.35,completed,normal,today + next-day buffer
2025-08-20,Chuck Flat,213.11,completed,high,today + next-day buffer
2025-08-20,Round,162.96,completed,normal,today + next-day buffer
2025-08-20,Pork Loin,176.22,completed,high,today + next-day buffer
2025-08-20,Blade Eyes,470.11,completed,high,today + next-day buffer
2025-08-20,Bone-in Ribeye,55.89,completed,normal,today + next-day buffer
2025-08-20,Top Sirloin Butt,74.3,completed,normal,today + next-day buffer
2025-08-20,Shank,23.5,completed,low,today + next-day buffer
2025-08-20,Brisket,58.74,completed,normal,today + next-day buffer
2025-08-21,Flank,46.81,completed,low,today + next-day buffer
2025-08-21,6X6 Frenched,33.66,completed,low,today + next-day buffer
2025-08-21,Wagyu Flat Iron,30.08,completed,low,today + next-day buffer
2025-08-21,Pork Belly,277.38,completed,high,today + next-day buffer
2025-08-21,Tenderloin,12.97,partial,low,today + next-day buffer
